[run number],number-strategies,memory-size,overcrowding-threshold,avg-attendance,attendance
4,15,10,60,57.41351889,59
4,15,10,60,57.44047619,71
4,15,10,60,57.43762376,56
4,15,10,60,57.43873518,58
4,15,10,60,57.42209073,49
4,15,10,60,57.41732283,55
4,15,10,60,57.41257367,55
4,15,10,60,57.41176471,57
4,15,10,60,57.39921722,51
4,15,10,60,57.40234375,59
4,15,10,60,57.39961014,56
4,15,10,60,57.39494163,55
4,15,10,60,57.42718447,74
4,15,10,60,57.41860465,53
4,15,10,60,57.42553191,61
4,15,10,60,57.41505792,52
4,15,10,60,57.40655106,53
4,15,10,60,57.39615385,52
4,15,10,60,57.40115163,60
4,15,10,60,57.38314176,48
4,15,10,60,57.38814532,60
4,15,10,60,57.38549618,56
4,15,10,60,57.37333333,51
4,15,10,60,57.40304183,73
4,15,10,60,57.40607211,59
4,15,10,60,57.41666667,63
4,15,10,60,57.39886578,48
4,15,10,60,57.39622642,56
4,15,10,60,57.38794727,53
4,15,10,60,57.38721805,57
4,15,10,60,57.37523452,51
4,15,10,60,57.38576779,63
4,15,10,60,57.37757009,53
4,15,10,60,57.36567164,51
4,15,10,60,57.38919926,70
4,15,10,60,57.38847584,57
4,15,10,60,57.39888683,63
4,15,10,60,57.39444444,55
4,15,10,60,57.39001848,55
4,15,10,60,57.37822878,51
4,15,10,60,57.38674033,62
4,15,10,60,57.375,51
4,15,10,60,57.38715596,64
4,15,10,60,57.38461538,56
4,15,10,60,57.38025594,55
4,15,10,60,57.39051095,63
4,15,10,60,57.39526412,60
4,15,10,60,57.39818182,59
4,15,10,60,57.39201452,54
4,15,10,60,57.38949275,56
4,15,10,60,57.38155515,53
4,15,10,60,57.39530686,65
4,15,10,60,57.37837838,48
4,15,10,60,57.39568345,67
4,15,10,60,57.38958707,54
4,15,10,60,57.38888889,57
4,15,10,60,57.39534884,61
4,15,10,60,57.40178571,61
4,15,10,60,57.39750446,55
4,15,10,60,57.39857651,58
4,15,10,60,57.38543517,50
4,15,10,60,57.36702128,47
4,15,10,60,57.38761062,69
4,15,10,60,57.37809187,52
4,15,10,60,57.39329806,66
4,15,10,60,57.39612676,59
4,15,10,60,57.40246046,61
4,15,10,60,57.40175439,57
4,15,10,60,57.40105079,57
4,15,10,60,57.39335664,53
4,15,10,60,57.39965096,61
4,15,10,60,57.37979094,46
4,15,10,60,57.37217391,53
4,15,10,60,57.37847222,61
4,15,10,60,57.37608319,56
4,15,10,60,57.39100346,66
4,15,10,60,57.39032815,57
4,15,10,60,57.39137931,58
4,15,10,60,57.39070568,57
4,15,10,60,57.40034364,63
4,15,10,60,57.38936535,51
4,15,10,60,57.4109589,70
4,15,10,60,57.39145299,46
4,15,10,60,57.38395904,53
4,15,10,60,57.37308348,51
4,15,10,60,57.37244898,57
4,15,10,60,57.38539898,65
4,15,10,60,57.39491525,63
4,15,10,60,57.39593909,58
4,15,10,60,57.39527027,57
4,15,10,60,57.40809444,65
4,15,10,60,57.4040404,55
4,15,10,60,57.41176471,62
4,15,10,60,57.40436242,53
4,15,10,60,57.41038526,61
4,15,10,60,57.40468227,54
4,15,10,60,57.41068447,61
4,15,10,60,57.40166667,52
4,15,10,60,57.41430948,65
4,15,10,60,57.41694352,59
4,15,10,60,57.4145937,56
4,15,10,60,57.43377483,69
4,15,10,60,57.4214876,50
4,15,10,60,57.41914191,56
4,15,10,60,57.42009885,58
4,15,10,60,57.41118421,52
4,15,10,60,57.4137931,59
4,15,10,60,57.41803279,60
4,15,10,60,57.40261866,48
4,15,10,60,57.41666667,66
4,15,10,60,57.42577488,63
4,15,10,60,57.42345277,56
4,15,10,60,57.42601626,59
4,15,10,60,57.4237013,56
4,15,10,60,57.41329011,51
4,15,10,60,57.41747573,60
4,15,10,60,57.41680129,57
4,15,10,60,57.41451613,56
4,15,10,60,57.41384863,57
4,15,10,60,57.41157556,56
4,15,10,60,57.42054575,63
4,15,10,60,57.43108974,64
4,15,10,60,57.432,58
4,15,10,60,57.42332268,52
4,15,10,60,57.42424242,58
4,15,10,60,57.41242038,50
4,15,10,60,57.42607313,66
4,15,10,60,57.41269841,49
4,15,10,60,57.41838352,61
4,15,10,60,57.4193038,58
4,15,10,60,57.42022117,58
4,15,10,60,57.41798107,56
4,15,10,60,57.42677165,63
4,15,10,60,57.42767296,58
4,15,10,60,57.42386185,55
4,15,10,60,57.42633229,59
4,15,10,60,57.40688576,45
4,15,10,60,57.4171875,64
4,15,10,60,57.40873635,52
4,15,10,60,57.41433022,61
4,15,10,60,57.41524106,58
4,15,10,60,57.41925466,60
4,15,10,60,57.41705426,56
4,15,10,60,57.42569659,63
4,15,10,60,57.42349304,56
4,15,10,60,57.41975309,55
4,15,10,60,57.41756549,56
4,15,10,60,57.40769231,51
4,15,10,60,57.41474654,62
4,15,10,60,57.4095092,54
4,15,10,60,57.41960184,64
4,15,10,60,57.41437309,54
4,15,10,60,57.41984733,61
4,15,10,60,57.41310976,53
4,15,10,60,57.42770167,67
4,15,10,60,57.42401216,55
4,15,10,60,57.42792109,60
4,15,10,60,57.42878788,58
4,15,10,60,57.42057489,52
4,15,10,60,57.42749245,62
4,15,10,60,57.42081448,53
4,15,10,60,57.4246988,60
4,15,10,60,57.41503759,51
4,15,10,60,57.41441441,57
4,15,10,60,57.41829085,60
4,15,10,60,57.43712575,70
4,15,10,60,57.42750374,51
4,15,10,60,57.44029851,66
4,15,10,60,57.43219076,52
4,15,10,60,57.42410714,52
4,15,10,60,57.43387816,64
4,15,10,60,57.4272997,53
4,15,10,60,57.42962963,59
4,15,10,60,57.4260355,55
4,15,10,60,57.42688331,58
4,15,10,60,57.41445428,49
4,15,10,60,57.43446244,71
4,15,10,60,57.41911765,47
4,15,10,60,57.43318649,67
4,15,10,60,57.42668622,53
4,15,10,60,57.42166911,54
4,15,10,60,57.41959064,56
4,15,10,60,57.41751825,56
4,15,10,60,57.4154519,56
4,15,10,60,57.42066958,61
4,15,10,60,57.41715116,55
4,15,10,60,57.40783745,51
4,15,10,60,57.42463768,69
4,15,10,60,57.41389291,50
4,15,10,60,57.42485549,65
4,15,10,60,57.42135642,55
4,15,10,60,57.41930836,56
4,15,10,60,57.41151079,52
4,15,10,60,57.4137931,59
4,15,10,60,57.40746055,53
4,15,10,60,57.41690544,64
4,15,10,60,57.41344778,55
4,15,10,60,57.40714286,53
4,15,10,60,57.41512126,63
4,15,10,60,57.41595442,58
4,15,10,60,57.42389758,63
4,15,10,60,57.41619318,52
4,15,10,60,57.41985816,60
4,15,10,60,57.40793201,49
4,15,10,60,57.42008487,66
4,15,10,60,57.41242938,52
4,15,10,60,57.42172073,64
4,15,10,60,57.41971831,56
4,15,10,60,57.42053446,58
4,15,10,60,57.42696629,62
4,15,10,60,57.42356241,55
4,15,10,60,57.42436975,58
4,15,10,60,57.41258741,49
4,15,10,60,57.41061453,56
4,15,10,60,57.40446304,53
4,15,10,60,57.41504178,65
4,15,10,60,57.41029207,54
4,15,10,60,57.42083333,65
4,15,10,60,57.42441054,60
4,15,10,60,57.42936288,61
4,15,10,60,57.42876902,57
4,15,10,60,57.43093923,59
4,15,10,60,57.43310345,59
4,15,10,60,57.42699725,53
4,15,10,60,57.42228336,54
4,15,10,60,57.41208791,50
4,15,10,60,57.42112483,64
4,15,10,60,57.41506849,53
4,15,10,60,57.42407661,64
4,15,10,60,57.42213115,56
4,15,10,60,57.43383356,66
4,15,10,60,57.4346049,58
4,15,10,60,57.44081633,62
4,15,10,60,57.44157609,58
4,15,10,60,57.43826323,55
4,15,10,60,57.43089431,52
4,15,10,60,57.41948579,49
4,15,10,60,57.42297297,60
4,15,10,60,57.41565452,52
4,15,10,60,57.42857143,67
4,15,10,60,57.41722746,49
4,15,10,60,57.43010753,67
4,15,10,60,57.43758389,63
4,15,10,60,57.44235925,61
4,15,10,60,57.43908969,55
4,15,10,60,57.43983957,58
4,15,10,60,57.435247,54
4,15,10,60,57.43733333,59
4,15,10,60,57.43009321,52
4,15,10,60,57.42154255,51
4,15,10,60,57.43160691,65
4,15,10,60,57.42440318,52
4,15,10,60,57.42913907,61
4,15,10,60,57.42724868,56
4,15,10,60,57.43725231,65
4,15,10,60,57.43667546,57
4,15,10,60,57.44532279,64
4,15,10,60,57.43289474,48
4,15,10,60,57.44152431,64
4,15,10,60,57.43569554,53
4,15,10,60,57.42332896,48
4,15,10,60,57.42539267,59
4,15,10,60,57.42091503,54
4,15,10,60,57.42428198,60
4,15,10,60,57.43024772,62
4,15,10,60,57.43098958,58
4,15,10,60,57.42652796,54
4,15,10,60,57.43376623,63
4,15,10,60,57.4306096,55
4,15,10,60,57.4365285,62
4,15,10,60,57.42820181,51
4,15,10,60,57.43152455,60
4,15,10,60,57.42580645,53
4,15,10,60,57.43170103,62
4,15,10,60,57.43371943,59
4,15,10,60,57.43958869,62
4,15,10,60,57.44159178,59
4,15,10,60,57.43589744,53
4,15,10,60,57.43533931,57
4,15,10,60,57.43094629,54
4,15,10,60,57.43933589,64
4,15,10,60,57.43494898,54
4,15,10,60,57.4433121,64
4,15,10,60,57.44020356,55
4,15,10,60,57.4498094,65
4,15,10,60,57.44416244,53
4,15,10,60,57.45120406,63
4,15,10,60,57.45316456,59
4,15,10,60,57.45006321,55
4,15,10,60,57.44949495,57
4,15,10,60,57.44262295,52
4,15,10,60,57.44584383,60
4,15,10,60,57.43899371,52
4,15,10,60,57.44723618,64
4,15,10,60,57.4391468,51
4,15,10,60,57.45238095,68
4,15,10,60,57.44806008,54
4,15,10,60,57.45625,64
4,15,10,60,57.4556804,57
4,15,10,60,57.45885287,60
4,15,10,60,57.45330012,53
4,15,10,60,57.44651741,52
4,15,10,60,57.44720497,58
4,15,10,60,57.44044665,52
4,15,10,60,57.44609665,62
4,15,10,60,57.43440594,48
4,15,10,60,57.44746601,68
4,15,10,60,57.44444444,55
4,15,10,60,57.4512947,63
4,15,10,60,57.45197044,58
4,15,10,60,57.45633456,61
4,15,10,60,57.45331695,55
4,15,10,60,57.45398773,58
4,15,10,60,57.44362745,49
4,15,10,60,57.44553244,59
4,15,10,60,57.44621027,58
4,15,10,60,57.43711844,50
4,15,10,60,57.44634146,65
4,15,10,60,57.44336175,55
4,15,10,60,57.45377129,66
4,15,10,60,57.45078979,55
4,15,10,60,57.45752427,63
4,15,10,60,57.45333333,54
4,15,10,60,57.46004843,63
4,15,10,60,57.44860943,48
4,15,10,60,57.45289855,61
4,15,10,60,57.45597105,60
4,15,10,60,57.44819277,51
4,15,10,60,57.45487365,63
4,15,10,60,57.453125,56
4,15,10,60,57.45618247,60
4,15,10,60,57.45923261,60
4,15,10,60,57.45868263,57
4,15,10,60,57.44617225,47
4,15,10,60,57.45519713,65
4,15,10,60,57.44152745,46
4,15,10,60,57.44696067,62
4,15,10,60,57.4452381,56
4,15,10,60,57.44827586,60
4,15,10,60,57.45249406,61
4,15,10,60,57.46026097,64
4,15,10,60,57.46208531,59
4,15,10,60,57.45798817,54
4,15,10,60,57.45626478,56
4,15,10,60,57.44746163,50
4,15,10,60,57.45636792,65
4,15,10,60,57.44405183,47
4,15,10,60,57.45529412,67
4,15,10,60,57.44418331,48
4,15,10,60,57.44600939,59
4,15,10,60,57.44900352,60
4,15,10,60,57.45667447,64
4,15,10,60,57.45847953,59
4,15,10,60,57.46261682,61
4,15,10,60,57.46207701,57
4,15,10,60,57.44871795,46
4,15,10,60,57.45518044,63
4,15,10,60,57.44651163,50
4,15,10,60,57.45760743,67
4,15,10,60,57.44663573,48
4,15,10,60,57.44727694,58
4,15,10,60,57.44791667,58
4,15,10,60,57.45549133,64
4,15,10,60,57.45842956,60
4,15,10,60,57.45905421,58
4,15,10,60,57.46082949,59
4,15,10,60,57.45224396,50
4,15,10,60,57.45057471,56
4,15,10,60,57.44546498,53
4,15,10,60,57.45068807,62
4,15,10,60,57.44902635,56
4,15,10,60,57.45194508,60
4,15,10,60,57.45028571,56
4,15,10,60,57.45890411,65
4,15,10,60,57.46066135,59
4,15,10,60,57.46241458,59
4,15,10,60,57.46530148,60
4,15,10,60,57.46136364,54
4,15,10,60,57.45743473,54
4,15,10,60,57.45124717,52
4,15,10,60,57.45073613,57
4,15,10,60,57.45135747,58
4,15,10,60,57.45423729,60
4,15,10,60,57.4537246,57
4,15,10,60,57.45997745,63
4,15,10,60,57.46283784,60
4,15,10,60,57.46231721,57
4,15,10,60,57.46067416,56
4,15,10,60,57.4657688,62
4,15,10,60,57.46188341,54
4,15,10,60,57.46584546,61
4,15,10,60,57.45190157,45
4,15,10,60,57.45698324,62
4,15,10,60,57.453125,54
4,15,10,60,57.45596433,60
4,15,10,60,57.45991091,61
4,15,10,60,57.46051168,58
4,15,10,60,57.46888889,65
4,15,10,60,57.46503885,54
4,15,10,60,57.46563193,58
4,15,10,60,57.45625692,49
4,15,10,60,57.46238938,63
4,15,10,60,57.45303867,49
4,15,10,60,57.4602649,64
4,15,10,60,57.45203969,50
4,15,10,60,57.45704846,62
4,15,10,60,57.45874587,59
4,15,10,60,57.46373626,62
4,15,10,60,57.46981339,63
4,15,10,60,57.46710526,55
4,15,10,60,57.4720701,62
4,15,10,60,57.46061269,47
4,15,10,60,57.46666667,63
4,15,10,60,57.45414847,46
4,15,10,60,57.4612868,64
4,15,10,60,57.44989107,47
4,15,10,60,57.45375408,61
4,15,10,60,57.45543478,59
4,15,10,60,57.45928339,61
4,15,10,60,57.46420824,62
4,15,10,60,57.468039,61
4,15,10,60,57.46861472,58
4,15,10,60,57.46378378,53
4,15,10,60,57.46220302,56
4,15,10,60,57.45954693,55
4,15,10,60,57.46336207,61
4,15,10,60,57.45640474,51
4,15,10,60,57.46021505,61
4,15,10,60,57.45864662,56
4,15,10,60,57.46030043,59
4,15,10,60,57.46730975,64
4,15,10,60,57.46788009,58
4,15,10,60,57.47486631,64
4,15,10,60,57.46901709,52
4,15,10,60,57.46531483,54
4,15,10,60,57.46055437,53
4,15,10,60,57.4685836,65
4,15,10,60,57.45957447,49
4,15,10,60,57.46652497,64
4,15,10,60,57.46072187,52
4,15,10,60,57.46129374,58
4,15,10,60,57.47351695,69
4,15,10,60,57.47513228,59
4,15,10,60,57.48097252,63
4,15,10,60,57.47940866,56
4,15,10,60,57.47257384,51
4,15,10,60,57.46048472,46
4,15,10,60,57.46842105,65
4,15,10,60,57.45741325,47
4,15,10,60,57.46848739,68
4,15,10,60,57.45960126,49
4,15,10,60,57.4591195,57
4,15,10,60,57.46701571,65
4,15,10,60,57.47698745,67
4,15,10,60,57.48171369,62
4,15,10,60,57.47912317,55
4,15,10,60,57.47549531,54
4,15,10,60,57.46041667,43
4,15,10,60,57.46826223,65
4,15,10,60,57.45634096,46
4,15,10,60,57.46313603,64
4,15,10,60,57.45643154,51
4,15,10,60,57.45181347,53
4,15,10,60,57.46169772,67
4,15,10,60,57.4705274,66
4,15,10,60,57.47004132,57
4,15,10,60,57.47574819,63
4,15,10,60,57.4742268,56
4,15,10,60,57.46240989,46
4,15,10,60,57.47016461,65
4,15,10,60,57.46248715,50
4,15,10,60,57.46303901,58
4,15,10,60,57.4625641,57
4,15,10,60,57.46311475,58
4,15,10,60,57.46468782,59
4,15,10,60,57.47546012,68
4,15,10,60,57.47395301,56
4,15,10,60,57.47346939,57
4,15,10,60,57.46890928,53
4,15,10,60,57.46639511,55
4,15,10,60,57.46998983,61
4,15,10,60,57.46747967,55
4,15,10,60,57.46700508,57
4,15,10,60,57.47058824,61
4,15,10,60,57.46808511,55
4,15,10,60,57.46558704,55
4,15,10,60,57.47421638,66
4,15,10,60,57.46666667,50
4,15,10,60,57.47729566,68
4,15,10,60,57.47278226,53
4,15,10,60,57.47029204,55
4,15,10,60,57.46478873,52
4,15,10,60,57.46834171,61
4,15,10,60,57.46385542,53
4,15,10,60,57.4663992,60
4,15,10,60,57.46793587,59
4,15,10,60,57.46246246,52
