[run number],attendance 
164.0,87.0
164.0,57.0
164.0,45.0
164.0,51.0
164.0,78.0
164.0,67.0
164.0,78.0
164.0,64.0
164.0,50.0
164.0,43.0
164.0,79.0
164.0,62.0
164.0,78.0
164.0,71.0
164.0,48.0
164.0,38.0
164.0,78.0
164.0,56.0
164.0,83.0
164.0,75.0
164.0,54.0
164.0,43.0
164.0,72.0
164.0,53.0
164.0,84.0
164.0,71.0
164.0,53.0
164.0,46.0
164.0,73.0
164.0,51.0
164.0,83.0
164.0,71.0
164.0,50.0
164.0,48.0
164.0,66.0
164.0,48.0
164.0,87.0
164.0,74.0
164.0,49.0
164.0,52.0
164.0,60.0
164.0,42.0
164.0,89.0
164.0,70.0
164.0,53.0
164.0,50.0
164.0,68.0
164.0,39.0
164.0,84.0
164.0,79.0
164.0,59.0
164.0,47.0
164.0,55.0
164.0,43.0
164.0,80.0
164.0,74.0
164.0,65.0
164.0,52.0
164.0,68.0
164.0,38.0
164.0,79.0
164.0,77.0
164.0,66.0
164.0,48.0
164.0,56.0
164.0,44.0
164.0,81.0
164.0,72.0
164.0,70.0
164.0,54.0
164.0,62.0
164.0,37.0
164.0,80.0
164.0,74.0
164.0,66.0
164.0,53.0
164.0,59.0
164.0,41.0
164.0,79.0
164.0,71.0
164.0,68.0
164.0,52.0
164.0,64.0
164.0,38.0
164.0,78.0
164.0,76.0
164.0,68.0
164.0,52.0
164.0,59.0
164.0,37.0
164.0,79.0
164.0,72.0
164.0,64.0
164.0,54.0
164.0,62.0
164.0,41.0
164.0,80.0
164.0,70.0
164.0,70.0
164.0,47.0
164.0,65.0
164.0,43.0
164.0,75.0
164.0,79.0
164.0,64.0
164.0,50.0
164.0,61.0
164.0,44.0
164.0,75.0
164.0,78.0
164.0,62.0
164.0,49.0
164.0,65.0
164.0,41.0
164.0,75.0
164.0,77.0
164.0,73.0
164.0,40.0
164.0,59.0
164.0,46.0
164.0,70.0
164.0,81.0
164.0,74.0
164.0,49.0
164.0,65.0
164.0,43.0
164.0,62.0
164.0,83.0
164.0,75.0
164.0,49.0
164.0,72.0
164.0,40.0
164.0,53.0
164.0,81.0
164.0,77.0
164.0,56.0
164.0,75.0
164.0,38.0
164.0,50.0
164.0,81.0
164.0,78.0
164.0,55.0
164.0,86.0
164.0,38.0
164.0,36.0
164.0,76.0
164.0,85.0
164.0,66.0
164.0,83.0
164.0,39.0
164.0,43.0
164.0,63.0
164.0,77.0
164.0,59.0
164.0,93.0
164.0,52.0
164.0,38.0
164.0,55.0
164.0,76.0
164.0,67.0
164.0,91.0
164.0,53.0
164.0,48.0
164.0,50.0
164.0,74.0
164.0,57.0
164.0,87.0
164.0,61.0
164.0,50.0
164.0,49.0
164.0,70.0
164.0,66.0
164.0,83.0
164.0,60.0
164.0,57.0
164.0,49.0
164.0,70.0
164.0,58.0
164.0,81.0
164.0,65.0
164.0,54.0
164.0,52.0
164.0,68.0
164.0,60.0
164.0,83.0
164.0,61.0
164.0,53.0
164.0,55.0
164.0,71.0
164.0,56.0
164.0,83.0
164.0,64.0
164.0,51.0
164.0,51.0
164.0,69.0
164.0,62.0
164.0,85.0
164.0,59.0
164.0,56.0
164.0,50.0
164.0,67.0
164.0,57.0
164.0,85.0
164.0,60.0
164.0,54.0
164.0,57.0
164.0,64.0
164.0,54.0
164.0,92.0
164.0,61.0
164.0,47.0
164.0,51.0
164.0,62.0
164.0,51.0
164.0,90.0
164.0,64.0
164.0,48.0
164.0,51.0
164.0,59.0
164.0,49.0
164.0,91.0
164.0,67.0
164.0,49.0
164.0,57.0
164.0,54.0
164.0,44.0
164.0,95.0
164.0,66.0
164.0,57.0
164.0,55.0
164.0,56.0
164.0,35.0
164.0,91.0
164.0,76.0
164.0,62.0
164.0,58.0
164.0,49.0
164.0,29.0
164.0,88.0
164.0,68.0
164.0,73.0
164.0,57.0
164.0,62.0
164.0,31.0
164.0,80.0
164.0,80.0
164.0,68.0
164.0,62.0
164.0,51.0
164.0,34.0
164.0,74.0
164.0,67.0
164.0,70.0
164.0,70.0
164.0,66.0
164.0,37.0
164.0,72.0
164.0,67.0
164.0,75.0
164.0,71.0
164.0,63.0
164.0,39.0
164.0,67.0
164.0,59.0
164.0,73.0
164.0,76.0
164.0,65.0
164.0,46.0
164.0,62.0
164.0,55.0
164.0,73.0
164.0,80.0
164.0,68.0
164.0,46.0
164.0,68.0
164.0,40.0
164.0,70.0
164.0,84.0
164.0,72.0
164.0,39.0
164.0,65.0
164.0,32.0
164.0,72.0
164.0,86.0
164.0,73.0
164.0,42.0
164.0,72.0
164.0,33.0
164.0,65.0
164.0,85.0
164.0,75.0
164.0,46.0
164.0,72.0
164.0,35.0
164.0,67.0
164.0,79.0
164.0,76.0
164.0,42.0
164.0,75.0
164.0,35.0
164.0,59.0
164.0,85.0
164.0,78.0
164.0,48.0
164.0,74.0
164.0,37.0
164.0,58.0
164.0,84.0
164.0,78.0
164.0,48.0
164.0,78.0
164.0,38.0
164.0,52.0
164.0,82.0
164.0,80.0
164.0,52.0
164.0,74.0
164.0,40.0
164.0,51.0
164.0,78.0
164.0,80.0
164.0,56.0
164.0,83.0
164.0,36.0
164.0,35.0
164.0,81.0
164.0,83.0
164.0,64.0
164.0,86.0
164.0,40.0
164.0,38.0
164.0,71.0
164.0,81.0
164.0,58.0
164.0,92.0
164.0,46.0
164.0,41.0
164.0,59.0
164.0,80.0
164.0,61.0
164.0,85.0
164.0,59.0
164.0,45.0
164.0,49.0
164.0,78.0
164.0,69.0
164.0,80.0
164.0,64.0
164.0,50.0
164.0,42.0
164.0,78.0
164.0,60.0
164.0,76.0
164.0,74.0
164.0,52.0
164.0,41.0
164.0,72.0
164.0,60.0
164.0,82.0
164.0,71.0
164.0,58.0
164.0,44.0
164.0,69.0
164.0,55.0
164.0,81.0
164.0,75.0
164.0,57.0
164.0,49.0
164.0,66.0
164.0,51.0
164.0,79.0
164.0,73.0
164.0,59.0
164.0,49.0
164.0,64.0
164.0,52.0
164.0,82.0
164.0,71.0
164.0,60.0
164.0,49.0
164.0,71.0
164.0,45.0
164.0,81.0
164.0,76.0
164.0,56.0
164.0,44.0
164.0,57.0
164.0,48.0
164.0,85.0
164.0,70.0
164.0,63.0
164.0,52.0
164.0,68.0
164.0,39.0
164.0,83.0
164.0,79.0
164.0,60.0
164.0,49.0
164.0,56.0
164.0,36.0
164.0,82.0
164.0,79.0
164.0,64.0
164.0,52.0
164.0,65.0
164.0,33.0
164.0,79.0
164.0,77.0
164.0,68.0
164.0,49.0
164.0,64.0
164.0,34.0
164.0,80.0
164.0,77.0
164.0,66.0
164.0,46.0
164.0,65.0
164.0,38.0
164.0,77.0
164.0,78.0
164.0,67.0
164.0,44.0
164.0,64.0
164.0,36.0
164.0,80.0
164.0,77.0
164.0,63.0
165.0,37.0
165.0,49.0
165.0,58.0
165.0,62.0
165.0,49.0
165.0,54.0
165.0,26.0
165.0,40.0
165.0,41.0
165.0,48.0
165.0,41.0
165.0,30.0
165.0,42.0
165.0,58.0
165.0,41.0
165.0,48.0
165.0,56.0
165.0,38.0
165.0,47.0
165.0,32.0
165.0,47.0
165.0,45.0
165.0,30.0
165.0,37.0
165.0,52.0
165.0,54.0
165.0,38.0
165.0,49.0
165.0,42.0
165.0,44.0
165.0,45.0
165.0,45.0
165.0,41.0
165.0,37.0
165.0,27.0
165.0,50.0
165.0,45.0
165.0,36.0
165.0,54.0
165.0,42.0
165.0,50.0
165.0,44.0
165.0,36.0
165.0,46.0
165.0,47.0
165.0,31.0
165.0,40.0
165.0,42.0
165.0,42.0
165.0,46.0
165.0,41.0
165.0,48.0
165.0,41.0
165.0,39.0
165.0,48.0
165.0,50.0
165.0,39.0
165.0,35.0
165.0,39.0
165.0,43.0
165.0,43.0
165.0,40.0
165.0,46.0
165.0,39.0
165.0,45.0
165.0,44.0
165.0,46.0
165.0,44.0
165.0,38.0
165.0,38.0
165.0,40.0
165.0,39.0
165.0,41.0
165.0,43.0
165.0,39.0
165.0,44.0
165.0,47.0
165.0,40.0
165.0,45.0
165.0,41.0
165.0,39.0
165.0,46.0
165.0,39.0
165.0,40.0
165.0,44.0
165.0,35.0
165.0,42.0
165.0,47.0
165.0,37.0
165.0,45.0
165.0,42.0
165.0,44.0
165.0,45.0
165.0,42.0
165.0,43.0
165.0,47.0
165.0,35.0
165.0,38.0
165.0,45.0
165.0,40.0
165.0,44.0
165.0,39.0
165.0,40.0
165.0,48.0
165.0,47.0
165.0,37.0
165.0,47.0
165.0,44.0
165.0,35.0
165.0,43.0
165.0,43.0
165.0,43.0
165.0,43.0
165.0,34.0
165.0,45.0
165.0,47.0
165.0,40.0
165.0,43.0
165.0,43.0
165.0,41.0
165.0,44.0
165.0,41.0
165.0,39.0
165.0,51.0
165.0,36.0
165.0,43.0
165.0,41.0
165.0,42.0
165.0,45.0
165.0,42.0
165.0,41.0
165.0,44.0
165.0,42.0
165.0,33.0
165.0,49.0
165.0,44.0
165.0,40.0
165.0,38.0
165.0,44.0
165.0,51.0
165.0,38.0
165.0,41.0
165.0,45.0
165.0,41.0
165.0,36.0
165.0,45.0
165.0,39.0
165.0,44.0
165.0,40.0
165.0,39.0
165.0,52.0
165.0,40.0
165.0,40.0
165.0,45.0
165.0,44.0
165.0,38.0
165.0,48.0
165.0,38.0
165.0,41.0
165.0,42.0
165.0,38.0
165.0,50.0
165.0,47.0
165.0,33.0
165.0,48.0
165.0,42.0
165.0,44.0
165.0,44.0
165.0,41.0
165.0,36.0
165.0,43.0
165.0,38.0
165.0,42.0
165.0,50.0
165.0,36.0
165.0,42.0
165.0,46.0
165.0,46.0
165.0,46.0
165.0,45.0
165.0,34.0
165.0,45.0
165.0,36.0
165.0,41.0
165.0,46.0
165.0,41.0
165.0,39.0
165.0,37.0
165.0,50.0
165.0,43.0
165.0,50.0
165.0,41.0
165.0,42.0
165.0,37.0
165.0,39.0
165.0,46.0
165.0,45.0
165.0,35.0
165.0,41.0
165.0,42.0
165.0,42.0
165.0,52.0
165.0,45.0
165.0,47.0
165.0,36.0
165.0,39.0
165.0,41.0
165.0,43.0
165.0,39.0
165.0,39.0
165.0,43.0
165.0,37.0
165.0,46.0
165.0,47.0
165.0,47.0
165.0,37.0
165.0,39.0
165.0,42.0
165.0,50.0
165.0,36.0
165.0,39.0
165.0,43.0
165.0,42.0
165.0,48.0
165.0,47.0
165.0,45.0
165.0,38.0
165.0,37.0
165.0,44.0
165.0,50.0
165.0,33.0
165.0,42.0
165.0,40.0
165.0,45.0
165.0,43.0
165.0,39.0
165.0,53.0
165.0,41.0
165.0,33.0
165.0,44.0
165.0,49.0
165.0,37.0
165.0,47.0
165.0,39.0
165.0,43.0
165.0,45.0
165.0,39.0
165.0,46.0
165.0,49.0
165.0,34.0
165.0,44.0
165.0,44.0
165.0,38.0
165.0,47.0
165.0,41.0
165.0,42.0
165.0,44.0
165.0,39.0
165.0,36.0
165.0,52.0
165.0,42.0
165.0,40.0
165.0,42.0
165.0,42.0
165.0,47.0
165.0,40.0
165.0,44.0
165.0,48.0
165.0,39.0
165.0,34.0
165.0,45.0
165.0,43.0
165.0,41.0
165.0,40.0
165.0,39.0
165.0,49.0
165.0,40.0
165.0,48.0
165.0,46.0
165.0,40.0
165.0,38.0
165.0,42.0
165.0,39.0
165.0,43.0
165.0,37.0
165.0,41.0
165.0,46.0
165.0,40.0
165.0,39.0
165.0,46.0
165.0,49.0
165.0,40.0
165.0,39.0
165.0,41.0
165.0,45.0
165.0,39.0
165.0,41.0
165.0,40.0
165.0,38.0
165.0,42.0
165.0,48.0
165.0,46.0
165.0,44.0
165.0,38.0
165.0,44.0
165.0,48.0
165.0,39.0
165.0,40.0
165.0,41.0
165.0,34.0
165.0,43.0
165.0,47.0
165.0,37.0
165.0,50.0
165.0,43.0
165.0,43.0
165.0,43.0
165.0,41.0
165.0,42.0
165.0,49.0
165.0,34.0
165.0,41.0
165.0,40.0
165.0,38.0
165.0,49.0
165.0,45.0
165.0,44.0
165.0,38.0
165.0,41.0
165.0,44.0
165.0,47.0
165.0,36.0
165.0,40.0
165.0,41.0
165.0,39.0
165.0,47.0
165.0,44.0
165.0,47.0
165.0,39.0
165.0,36.0
165.0,42.0
165.0,48.0
165.0,39.0
165.0,38.0
165.0,39.0
165.0,43.0
165.0,44.0
165.0,39.0
165.0,51.0
165.0,46.0
165.0,34.0
165.0,46.0
165.0,47.0
165.0,37.0
165.0,45.0
165.0,36.0
165.0,41.0
165.0,42.0
165.0,37.0
165.0,46.0
165.0,49.0
165.0,41.0
165.0,37.0
165.0,46.0
165.0,47.0
165.0,46.0
165.0,36.0
165.0,42.0
165.0,40.0
165.0,38.0
165.0,46.0
165.0,46.0
165.0,43.0
165.0,37.0
165.0,39.0
165.0,47.0
165.0,50.0
165.0,39.0
165.0,46.0
165.0,42.0
165.0,34.0
165.0,50.0
165.0,43.0
165.0,40.0
165.0,41.0
165.0,37.0
165.0,44.0
165.0,48.0
165.0,37.0
165.0,47.0
165.0,49.0
165.0,44.0
165.0,36.0
165.0,40.0
165.0,43.0
165.0,42.0
165.0,38.0
165.0,42.0
165.0,45.0
165.0,38.0
165.0,41.0
165.0,42.0
165.0,50.0
165.0,40.0
165.0,39.0
165.0,44.0
165.0,45.0
165.0,35.0
165.0,47.0
165.0,45.0
165.0,43.0
165.0,42.0
165.0,37.0
165.0,48.0
165.0,44.0
165.0,37.0
165.0,38.0
165.0,39.0
165.0,38.0
165.0,51.0
165.0,46.0
165.0,47.0
165.0,43.0
165.0,44.0
165.0,47.0
165.0,39.0
165.0,38.0
165.0,40.0
165.0,36.0
165.0,36.0
165.0,51.0
165.0,36.0
165.0,50.0
165.0,48.0
165.0,44.0
165.0,45.0
165.0,41.0
165.0,43.0
165.0,47.0
165.0,33.0
165.0,36.0
165.0,43.0
165.0,36.0
165.0,49.0
165.0,48.0
165.0,44.0
165.0,43.0
165.0,44.0
165.0,39.0
165.0,51.0
165.0,41.0
165.0,32.0
165.0,45.0
165.0,39.0
165.0,44.0
165.0,40.0
165.0,44.0
165.0,47.0
165.0,44.0
165.0,40.0
165.0,49.0
165.0,45.0
165.0,31.0
165.0,45.0
165.0,42.0
165.0,42.0
165.0,40.0
165.0,35.0
165.0,48.0
165.0,46.0
165.0,40.0
165.0,50.0
165.0,49.0
165.0,37.0
165.0,44.0
165.0,40.0
165.0,41.0
165.0,46.0
165.0,30.0
165.0,46.0
165.0,41.0
165.0,43.0
165.0,44.0
165.0,48.0
165.0,42.0
165.0,43.0
165.0,48.0
165.0,42.0
165.0,45.0
165.0,29.0
165.0,41.0
165.0,47.0
165.0,34.0
165.0,43.0
165.0,48.0
165.0,48.0
165.0,43.0
165.0,37.0
165.0,49.0
165.0,52.0
165.0,38.0
166.0,23.0
166.0,54.0
166.0,53.0
166.0,49.0
166.0,34.0
166.0,56.0
166.0,53.0
166.0,63.0
166.0,40.0
166.0,54.0
166.0,54.0
166.0,51.0
166.0,50.0
166.0,34.0
166.0,49.0
166.0,53.0
166.0,54.0
166.0,47.0
166.0,51.0
166.0,51.0
166.0,51.0
166.0,52.0
166.0,55.0
166.0,53.0
166.0,40.0
166.0,48.0
166.0,60.0
166.0,54.0
166.0,50.0
166.0,33.0
166.0,44.0
166.0,60.0
166.0,53.0
166.0,65.0
166.0,51.0
166.0,46.0
166.0,53.0
166.0,48.0
166.0,54.0
166.0,56.0
166.0,41.0
166.0,35.0
166.0,53.0
166.0,52.0
166.0,62.0
166.0,50.0
166.0,48.0
166.0,55.0
166.0,49.0
166.0,52.0
166.0,52.0
166.0,45.0
166.0,46.0
166.0,50.0
166.0,47.0
166.0,53.0
166.0,54.0
166.0,44.0
166.0,51.0
166.0,51.0
166.0,52.0
166.0,60.0
166.0,41.0
166.0,43.0
166.0,54.0
166.0,53.0
166.0,52.0
166.0,47.0
166.0,44.0
166.0,51.0
166.0,50.0
166.0,43.0
166.0,65.0
166.0,45.0
166.0,43.0
166.0,52.0
166.0,57.0
166.0,57.0
166.0,39.0
166.0,43.0
166.0,46.0
166.0,60.0
166.0,44.0
166.0,54.0
166.0,43.0
166.0,44.0
166.0,52.0
166.0,55.0
166.0,63.0
166.0,43.0
166.0,49.0
166.0,47.0
166.0,54.0
166.0,43.0
166.0,45.0
166.0,50.0
166.0,49.0
166.0,54.0
166.0,48.0
166.0,56.0
166.0,54.0
166.0,48.0
166.0,48.0
166.0,48.0
166.0,53.0
166.0,46.0
166.0,49.0
166.0,42.0
166.0,52.0
166.0,58.0
166.0,49.0
166.0,53.0
166.0,45.0
166.0,47.0
166.0,51.0
166.0,54.0
166.0,57.0
166.0,46.0
166.0,44.0
166.0,44.0
166.0,55.0
166.0,53.0
166.0,53.0
166.0,43.0
166.0,45.0
166.0,53.0
166.0,52.0
166.0,59.0
166.0,50.0
166.0,45.0
166.0,43.0
166.0,51.0
166.0,55.0
166.0,54.0
166.0,47.0
166.0,42.0
166.0,52.0
166.0,52.0
166.0,58.0
166.0,54.0
166.0,44.0
166.0,47.0
166.0,49.0
166.0,55.0
166.0,55.0
166.0,47.0
166.0,41.0
166.0,48.0
166.0,53.0
166.0,51.0
166.0,58.0
166.0,46.0
166.0,49.0
166.0,48.0
166.0,49.0
166.0,54.0
166.0,57.0
166.0,44.0
166.0,41.0
166.0,49.0
166.0,56.0
166.0,60.0
166.0,48.0
166.0,45.0
166.0,51.0
166.0,45.0
166.0,48.0
166.0,54.0
166.0,51.0
166.0,42.0
166.0,49.0
166.0,50.0
166.0,58.0
166.0,55.0
166.0,39.0
166.0,47.0
166.0,54.0
166.0,53.0
166.0,54.0
166.0,50.0
166.0,45.0
166.0,45.0
166.0,51.0
166.0,53.0
166.0,59.0
166.0,46.0
166.0,37.0
166.0,48.0
166.0,57.0
166.0,60.0
166.0,51.0
166.0,49.0
166.0,50.0
166.0,45.0
166.0,46.0
166.0,54.0
166.0,50.0
166.0,47.0
166.0,47.0
166.0,48.0
166.0,56.0
166.0,54.0
166.0,50.0
166.0,46.0
166.0,48.0
166.0,57.0
166.0,57.0
166.0,52.0
166.0,41.0
166.0,47.0
166.0,48.0
166.0,48.0
166.0,55.0
166.0,54.0
166.0,42.0
166.0,48.0
166.0,53.0
166.0,57.0
166.0,60.0
166.0,45.0
166.0,39.0
166.0,49.0
166.0,56.0
166.0,52.0
166.0,56.0
166.0,45.0
166.0,48.0
166.0,48.0
166.0,47.0
166.0,57.0
166.0,55.0
166.0,44.0
166.0,45.0
166.0,52.0
166.0,52.0
166.0,58.0
166.0,42.0
166.0,36.0
166.0,52.0
166.0,52.0
166.0,60.0
166.0,50.0
166.0,53.0
166.0,48.0
166.0,43.0
166.0,47.0
166.0,53.0
166.0,52.0
166.0,45.0
166.0,42.0
166.0,53.0
166.0,60.0
166.0,51.0
166.0,50.0
166.0,43.0
166.0,53.0
166.0,47.0
166.0,52.0
166.0,50.0
166.0,51.0
166.0,42.0
166.0,47.0
166.0,62.0
166.0,51.0
166.0,55.0
166.0,40.0
166.0,43.0
166.0,59.0
166.0,50.0
166.0,51.0
166.0,46.0
166.0,39.0
166.0,47.0
166.0,53.0
166.0,56.0
166.0,56.0
166.0,48.0
166.0,44.0
166.0,53.0
166.0,56.0
166.0,52.0
166.0,48.0
166.0,42.0
166.0,46.0
166.0,50.0
166.0,53.0
166.0,59.0
166.0,51.0
166.0,44.0
166.0,47.0
166.0,56.0
166.0,56.0
166.0,49.0
166.0,42.0
166.0,47.0
166.0,53.0
166.0,46.0
166.0,53.0
166.0,54.0
166.0,46.0
166.0,43.0
166.0,50.0
166.0,62.0
166.0,54.0
166.0,51.0
166.0,37.0
166.0,53.0
166.0,56.0
166.0,45.0
166.0,56.0
166.0,45.0
166.0,43.0
166.0,44.0
166.0,51.0
166.0,65.0
166.0,52.0
166.0,47.0
166.0,41.0
166.0,60.0
166.0,56.0
166.0,49.0
166.0,49.0
166.0,39.0
166.0,47.0
166.0,42.0
166.0,55.0
166.0,59.0
166.0,52.0
166.0,49.0
166.0,50.0
166.0,58.0
166.0,43.0
166.0,48.0
166.0,40.0
166.0,49.0
166.0,51.0
166.0,44.0
166.0,57.0
166.0,53.0
166.0,46.0
166.0,48.0
166.0,55.0
166.0,54.0
166.0,48.0
166.0,41.0
166.0,47.0
166.0,62.0
166.0,44.0
166.0,52.0
166.0,41.0
166.0,47.0
166.0,55.0
166.0,48.0
166.0,58.0
166.0,51.0
166.0,45.0
166.0,45.0
166.0,52.0
166.0,60.0
166.0,47.0
166.0,45.0
166.0,40.0
166.0,58.0
166.0,55.0
166.0,53.0
166.0,54.0
166.0,46.0
166.0,46.0
166.0,45.0
166.0,56.0
166.0,56.0
166.0,47.0
166.0,38.0
166.0,50.0
166.0,61.0
166.0,52.0
166.0,57.0
166.0,41.0
166.0,47.0
166.0,50.0
166.0,49.0
166.0,60.0
166.0,51.0
166.0,42.0
166.0,43.0
166.0,56.0
166.0,58.0
166.0,55.0
166.0,42.0
166.0,45.0
166.0,55.0
166.0,44.0
166.0,57.0
166.0,55.0
166.0,41.0
166.0,43.0
166.0,52.0
166.0,56.0
166.0,60.0
166.0,44.0
166.0,42.0
166.0,60.0
166.0,50.0
166.0,50.0
166.0,50.0
166.0,48.0
166.0,41.0
166.0,47.0
166.0,54.0
166.0,59.0
166.0,45.0
166.0,41.0
166.0,56.0
166.0,55.0
166.0,56.0
166.0,45.0
166.0,48.0
166.0,48.0
166.0,43.0
166.0,51.0
166.0,59.0
166.0,48.0
166.0,43.0
166.0,45.0
166.0,52.0
166.0,65.0
166.0,48.0
166.0,50.0
166.0,46.0
166.0,43.0
166.0,49.0
166.0,54.0
166.0,52.0
166.0,45.0
166.0,49.0
166.0,48.0
166.0,62.0
166.0,48.0
166.0,47.0
166.0,48.0
166.0,48.0
166.0,55.0
166.0,41.0
166.0,48.0
166.0,51.0
166.0,49.0
166.0,46.0
166.0,51.0
166.0,58.0
166.0,46.0
166.0,47.0
166.0,46.0
166.0,55.0
166.0,56.0
166.0,47.0
166.0,42.0
166.0,43.0
166.0,54.0
166.0,49.0
166.0,57.0
166.0,44.0
166.0,44.0
166.0,46.0
166.0,49.0
166.0,60.0
166.0,55.0
166.0,45.0
166.0,38.0
166.0,54.0
166.0,57.0
166.0,55.0
166.0,51.0
166.0,45.0
166.0,52.0
166.0,41.0
166.0,47.0
166.0,57.0
166.0,52.0
166.0,43.0
166.0,48.0
166.0,54.0
166.0,51.0
166.0,56.0
166.0,40.0
166.0,49.0
166.0,55.0
166.0,49.0
166.0,57.0
166.0,52.0
166.0,45.0
166.0,43.0
166.0,49.0
166.0,58.0
166.0,52.0
166.0,47.0
166.0,39.0
166.0,57.0
166.0,59.0
166.0,52.0
166.0,52.0
166.0,47.0
167.0,18.0
167.0,71.0
167.0,71.0
167.0,72.0
167.0,59.0
167.0,47.0
167.0,49.0
167.0,62.0
167.0,58.0
167.0,41.0
167.0,48.0
167.0,58.0
167.0,59.0
167.0,60.0
167.0,61.0
167.0,68.0
167.0,60.0
167.0,52.0
167.0,59.0
167.0,58.0
167.0,55.0
167.0,54.0
167.0,50.0
167.0,56.0
167.0,60.0
167.0,57.0
167.0,65.0
167.0,65.0
167.0,55.0
167.0,57.0
167.0,63.0
167.0,53.0
167.0,57.0
167.0,54.0
167.0,48.0
167.0,60.0
167.0,63.0
167.0,54.0
167.0,66.0
167.0,60.0
167.0,59.0
167.0,59.0
167.0,60.0
167.0,52.0
167.0,59.0
167.0,54.0
167.0,52.0
167.0,59.0
167.0,59.0
167.0,61.0
167.0,61.0
167.0,63.0
167.0,61.0
167.0,61.0
167.0,52.0
167.0,56.0
167.0,52.0
167.0,53.0
167.0,57.0
167.0,64.0
167.0,58.0
167.0,61.0
167.0,58.0
167.0,67.0
167.0,62.0
167.0,57.0
167.0,56.0
167.0,54.0
167.0,49.0
167.0,57.0
167.0,64.0
167.0,56.0
167.0,58.0
167.0,56.0
167.0,64.0
167.0,63.0
167.0,63.0
167.0,55.0
167.0,57.0
167.0,51.0
167.0,59.0
167.0,57.0
167.0,57.0
167.0,54.0
167.0,61.0
167.0,63.0
167.0,62.0
167.0,65.0
167.0,58.0
167.0,54.0
167.0,58.0
167.0,56.0
167.0,54.0
167.0,57.0
167.0,48.0
167.0,61.0
167.0,66.0
167.0,53.0
167.0,63.0
167.0,67.0
167.0,59.0
167.0,58.0
167.0,53.0
167.0,53.0
167.0,58.0
167.0,52.0
167.0,54.0
167.0,56.0
167.0,63.0
167.0,60.0
167.0,63.0
167.0,67.0
167.0,62.0
167.0,51.0
167.0,58.0
167.0,55.0
167.0,51.0
167.0,55.0
167.0,49.0
167.0,60.0
167.0,63.0
167.0,53.0
167.0,67.0
167.0,67.0
167.0,58.0
167.0,59.0
167.0,59.0
167.0,49.0
167.0,53.0
167.0,54.0
167.0,56.0
167.0,58.0
167.0,58.0
167.0,58.0
167.0,67.0
167.0,62.0
167.0,57.0
167.0,66.0
167.0,52.0
167.0,53.0
167.0,59.0
167.0,54.0
167.0,53.0
167.0,58.0
167.0,56.0
167.0,65.0
167.0,66.0
167.0,52.0
167.0,64.0
167.0,59.0
167.0,56.0
167.0,55.0
167.0,59.0
167.0,44.0
167.0,55.0
167.0,61.0
167.0,66.0
167.0,62.0
167.0,59.0
167.0,58.0
167.0,66.0
167.0,57.0
167.0,53.0
167.0,60.0
167.0,48.0
167.0,50.0
167.0,62.0
167.0,65.0
167.0,59.0
167.0,63.0
167.0,56.0
167.0,67.0
167.0,59.0
167.0,51.0
167.0,57.0
167.0,57.0
167.0,48.0
167.0,58.0
167.0,66.0
167.0,59.0
167.0,60.0
167.0,60.0
167.0,64.0
167.0,59.0
167.0,57.0
167.0,56.0
167.0,53.0
167.0,47.0
167.0,58.0
167.0,62.0
167.0,63.0
167.0,58.0
167.0,57.0
167.0,65.0
167.0,63.0
167.0,52.0
167.0,61.0
167.0,52.0
167.0,53.0
167.0,59.0
167.0,59.0
167.0,60.0
167.0,63.0
167.0,54.0
167.0,59.0
167.0,67.0
167.0,57.0
167.0,54.0
167.0,57.0
167.0,54.0
167.0,58.0
167.0,62.0
167.0,53.0
167.0,60.0
167.0,62.0
167.0,61.0
167.0,63.0
167.0,61.0
167.0,51.0
167.0,57.0
167.0,56.0
167.0,57.0
167.0,59.0
167.0,54.0
167.0,56.0
167.0,65.0
167.0,61.0
167.0,60.0
167.0,62.0
167.0,57.0
167.0,54.0
167.0,60.0
167.0,55.0
167.0,54.0
167.0,55.0
167.0,55.0
167.0,61.0
167.0,68.0
167.0,52.0
167.0,64.0
167.0,62.0
167.0,55.0
167.0,61.0
167.0,62.0
167.0,54.0
167.0,50.0
167.0,55.0
167.0,54.0
167.0,65.0
167.0,59.0
167.0,56.0
167.0,65.0
167.0,60.0
167.0,56.0
167.0,67.0
167.0,52.0
167.0,49.0
167.0,63.0
167.0,55.0
167.0,57.0
167.0,60.0
167.0,55.0
167.0,61.0
167.0,63.0
167.0,54.0
167.0,61.0
167.0,59.0
167.0,54.0
167.0,54.0
167.0,62.0
167.0,56.0
167.0,59.0
167.0,56.0
167.0,58.0
167.0,63.0
167.0,63.0
167.0,60.0
167.0,57.0
167.0,51.0
167.0,55.0
167.0,60.0
167.0,55.0
167.0,59.0
167.0,55.0
167.0,66.0
