attendance,avg-attendance 
61.0,62.76153846
60.0,62.74045802
61.0,62.72727273
71.0,62.78947368
65.0,62.80597015
65.0,62.82222222
73.0,62.89705882
64.0,62.90510949
53.0,62.83333333
63.0,62.83453237
57.0,62.79285714
60.0,62.77304965
60.0,62.75352113
60.0,62.73426573
67.0,62.76388889
68.0,62.8
66.0,62.82191781
69.0,62.86394558
63.0,62.86486486
58.0,62.83221477
63.0,62.83333333
59.0,62.80794702
63.0,62.80921053
62.0,62.80392157
58.0,62.77272727
68.0,62.80645161
67.0,62.83333333
65.0,62.84713376
71.0,62.89873418
68.0,62.93081761
59.0,62.90625
62.0,62.90062112
57.0,62.86419753
60.0,62.84662577
58.0,62.81707317
59.0,62.79393939
68.0,62.8253012
70.0,62.86826347
64.0,62.875
75.0,62.94674556
66.0,62.96470588
55.0,62.91812865
60.0,62.90116279
62.0,62.89595376
61.0,62.88505747
59.0,62.86285714
55.0,62.81818182
64.0,62.82485876
70.0,62.86516854
66.0,62.88268156
72.0,62.93333333
71.0,62.97790055
59.0,62.95604396
56.0,62.91803279
65.0,62.92934783
55.0,62.88648649
61.0,62.87634409
61.0,62.86631016
60.0,62.85106383
68.0,62.87830688
67.0,62.9
71.0,62.94240838
68.0,62.96875
64.0,62.97409326
59.0,62.95360825
63.0,62.95384615
58.0,62.92857143
60.0,62.91370558
61.0,62.9040404
61.0,62.89447236
68.0,62.92
71.0,62.960199
64.0,62.96534653
73.0,63.01477833
67.0,63.03431373
54.0,62.9902439
58.0,62.96601942
58.0,62.94202899
60.0,62.92788462
63.0,62.92822967
54.0,62.88571429
71.0,62.92417062
67.0,62.94339623
66.0,62.95774648
73.0,63.0046729
68.0,63.02790698
54.0,62.98611111
57.0,62.95852535
57.0,62.93119266
58.0,62.9086758
66.0,62.92272727
54.0,62.88235294
70.0,62.91441441
65.0,62.92376682
67.0,62.94196429
68.0,62.96444444
69.0,62.99115044
60.0,62.97797357
62.0,62.97368421
56.0,62.94323144
56.0,62.91304348
61.0,62.9047619
55.0,62.87068966
68.0,62.89270386
66.0,62.90598291
67.0,62.92340426
66.0,62.93644068
73.0,62.97890295
59.0,62.96218487
61.0,62.9539749
56.0,62.925
59.0,62.90871369
57.0,62.88429752
54.0,62.84773663
65.0,62.85655738
66.0,62.86938776
70.0,62.89837398
64.0,62.90283401
74.0,62.94758065
59.0,62.93172691
63.0,62.932
56.0,62.90438247
58.0,62.88492063
59.0,62.86956522
57.0,62.84645669
61.0,62.83921569
65.0,62.84765625
71.0,62.87937743
65.0,62.8875969
71.0,62.91891892
63.0,62.91923077
61.0,62.91187739
61.0,62.90458015
56.0,62.878327
60.0,62.86742424
60.0,62.85660377
61.0,62.84962406
64.0,62.85393258
73.0,62.89179104
65.0,62.89962825
74.0,62.94074074
61.0,62.93357934
64.0,62.9375
64.0,62.94139194
55.0,62.91240876
62.0,62.90909091
59.0,62.89492754
60.0,62.88447653
58.0,62.86690647
69.0,62.88888889
70.0,62.91428571
71.0,62.9430605
67.0,62.95744681
68.0,62.97526502
59.0,62.96126761
58.0,62.94385965
61.0,62.93706294
57.0,62.91637631
64.0,62.92013889
58.0,62.90311419
64.0,62.90689655
71.0,62.9347079
66.0,62.94520548
66.0,62.9556314
71.0,62.9829932
58.0,62.96610169
61.0,62.95945946
61.0,62.95286195
59.0,62.93959732
60.0,62.92976589
63.0,62.93
61.0,62.92358804
67.0,62.93708609
69.0,62.95709571
62.0,62.95394737
73.0,62.98688525
63.0,62.9869281
58.0,62.97068404
60.0,62.96103896
61.0,62.95469256
62.0,62.9516129
67.0,62.96463023
61.0,62.95833333
64.0,62.96166134
66.0,62.97133758
64.0,62.97460317
67.0,62.98734177
67.0,63.0
58.0,62.98427673
68.0,63.0
54.0,62.971875
61.0,62.96573209
58.0,62.95031056
65.0,62.95665635
67.0,62.9691358
70.0,62.99076923
64.0,62.99386503
67.0,63.00611621
57.0,62.98780488
60.0,62.9787234
65.0,62.98484848
61.0,62.97885196
64.0,62.98192771
63.0,62.98198198
63.0,62.98203593
70.0,63.00298507
68.0,63.01785714
57.0,63.0
69.0,63.01775148
62.0,63.01474926
60.0,63.00588235
62.0,63.00293255
62.0,63.0
64.0,63.00291545
66.0,63.01162791
65.0,63.0173913
68.0,63.03179191
66.0,63.04034582
57.0,63.02298851
68.0,63.03724928
60.0,63.02857143
62.0,63.02564103
63.0,63.02556818
66.0,63.03399433
66.0,63.04237288
68.0,63.05633803
57.0,63.03932584
65.0,63.04481793
65.0,63.05027933
60.0,63.04178273
67.0,63.05277778
68.0,63.06648199
60.0,63.05801105
66.0,63.0661157
61.0,63.06043956
63.0,63.06027397
64.0,63.06284153
64.0,63.0653951
65.0,63.07065217
65.0,63.07588076
62.0,63.07297297
66.0,63.08086253
65.0,63.08602151
61.0,63.08042895
67.0,63.09090909
66.0,63.09866667
60.0,63.09042553
67.0,63.10079576
65.0,63.10582011
61.0,63.10026385
64.0,63.10263158
64.0,63.10498688
61.0,63.09947644
67.0,63.10966057
64.0,63.11197917
66.0,63.11948052
66.0,63.12694301
62.0,63.12403101
64.0,63.12628866
66.0,63.13367609
59.0,63.12307692
64.0,63.12531969
63.0,63.125
62.0,63.1221374
70.0,63.13959391
66.0,63.14683544
62.0,63.14393939
68.0,63.15617128
59.0,63.14572864
63.0,63.14536341
59.0,63.135
64.0,63.13715711
66.0,63.14427861
69.0,63.15880893
61.0,63.15346535
70.0,63.17037037
67.0,63.17980296
56.0,63.16216216
66.0,63.16911765
57.0,63.15403423
60.0,63.14634146
63.0,63.1459854
65.0,63.15048544
65.0,63.15496368
70.0,63.17149758
64.0,63.17349398
68.0,63.18509615
61.0,63.17985612
59.0,63.16985646
65.0,63.17422434
61.0,63.16904762
66.0,63.17577197
61.0,63.17061611
68.0,63.1820331
67.0,63.19103774
67.0,63.2
60.0,63.19248826
67.0,63.20140515
62.0,63.19859813
56.0,63.18181818
64.0,63.18372093
64.0,63.18561485
62.0,63.18287037
66.0,63.18937644
67.0,63.19815668
69.0,63.21149425
69.0,63.22477064
60.0,63.2173913
68.0,63.2283105
58.0,63.21640091
60.0,63.20909091
59.0,63.19954649
61.0,63.19457014
64.0,63.19638826
70.0,63.21171171
66.0,63.21797753
67.0,63.2264574
68.0,63.23713647
63.0,63.23660714
63.0,63.23608018
57.0,63.22222222
64.0,63.22394678
61.0,63.21902655
64.0,63.22075055
58.0,63.2092511
68.0,63.21978022
67.0,63.22807018
68.0,63.23851204
65.0,63.24235808
68.0,63.25272331
59.0,63.24347826
59.0,63.23427332
60.0,63.22727273
62.0,63.22462203
65.0,63.22844828
66.0,63.2344086
65.0,63.23819742
69.0,63.25053533
71.0,63.26709402
60.0,63.26012793
69.0,63.27234043
57.0,63.25902335
61.0,63.25423729
57.0,63.2410148
59.0,63.23206751
64.0,63.23368421
69.0,63.24579832
64.0,63.24737945
67.0,63.25523013
69.0,63.26722338
66.0,63.27291667
62.0,63.27027027
61.0,63.26556017
58.0,63.25465839
59.0,63.24586777
59.0,63.2371134
62.0,63.2345679
69.0,63.24640657
69.0,63.25819672
68.0,63.26789366
70.0,63.28163265
65.0,63.28513238
59.0,63.27642276
62.0,63.27383367
60.0,63.26720648
62.0,63.26464646
60.0,63.25806452
58.0,63.24748491
67.0,63.25502008
70.0,63.26853707
72.0,0.0
34.0,0.0
62.0,62.0
55.0,58.5
54.0,57.0
43.0,53.5
43.0,51.4
44.0,50.16666667
44.0,49.28571429
37.0,47.75
42.0,47.11111111
45.0,46.9
48.0,47.0
42.0,46.58333333
42.0,46.23076923
30.0,45.07142857
51.0,45.46666667
48.0,45.625
45.0,45.58823529
46.0,45.61111111
44.0,45.52631579
38.0,45.15
45.0,45.14285714
43.0,45.04545455
44.0,45.0
40.0,44.79166667
41.0,44.64
41.0,44.5
46.0,44.55555556
38.0,44.32142857
40.0,44.17241379
37.0,43.93333333
40.0,43.80645161
37.0,43.59375
41.0,43.51515152
42.0,43.47058824
48.0,43.6
42.0,43.55555556
44.0,43.56756757
36.0,43.36842105
45.0,43.41025641
41.0,43.35
41.0,43.29268293
42.0,43.26190476
43.0,43.25581395
39.0,43.15909091
47.0,43.24444444
32.0,43.0
42.0,42.9787234
35.0,42.8125
44.0,42.83673469
42.0,42.82
46.0,42.88235294
41.0,42.84615385
46.0,42.90566038
40.0,42.85185185
42.0,42.83636364
43.0,42.83928571
40.0,42.78947368
42.0,42.77586207
46.0,42.83050847
36.0,42.71666667
48.0,42.80327869
34.0,42.66129032
35.0,42.53968254
30.0,42.34375
48.0,42.43076923
45.0,42.46969697
48.0,42.55223881
46.0,42.60294118
42.0,42.5942029
39.0,42.54285714
46.0,42.5915493
43.0,42.59722222
42.0,42.5890411
41.0,42.56756757
48.0,42.64
41.0,42.61842105
53.0,42.75324675
33.0,42.62820513
33.0,42.50632911
34.0,42.4
40.0,42.37037037
42.0,42.36585366
53.0,42.4939759
47.0,42.54761905
42.0,42.54117647
35.0,42.45348837
46.0,42.49425287
41.0,42.47727273
47.0,42.52808989
43.0,42.53333333
50.0,42.61538462
44.0,42.63043478
49.0,42.69892473
37.0,42.63829787
41.0,42.62105263
27.0,42.45833333
43.0,42.46391753
38.0,42.41836735
50.0,42.49494949
40.0,42.47
47.0,42.51485149
35.0,42.44117647
40.0,42.41747573
38.0,42.375
49.0,42.43809524
44.0,42.45283019
42.0,42.44859813
46.0,42.48148148
45.0,42.50458716
43.0,42.50909091
50.0,42.57657658
36.0,42.51785714
40.0,42.49557522
31.0,42.39473684
42.0,42.39130435
49.0,42.44827586
52.0,42.52991453
32.0,42.44067797
38.0,42.40336134
35.0,42.34166667
49.0,42.39669421
38.0,42.36065574
46.0,42.3902439
48.0,42.43548387
50.0,42.496
48.0,42.53968254
51.0,42.60629921
41.0,42.59375
37.0,42.5503876
30.0,42.45384615
40.0,42.4351145
44.0,42.4469697
61.0,42.58646617
35.0,42.52985075
39.0,42.5037037
32.0,42.42647059
50.0,42.48175182
38.0,42.44927536
47.0,42.48201439
50.0,42.53571429
47.0,42.56737589
39.0,42.54225352
53.0,42.61538462
43.0,42.61805556
40.0,42.6
35.0,42.54794521
45.0,42.56462585
41.0,42.55405405
55.0,42.63758389
43.0,42.64
36.0,42.59602649
28.0,42.5
45.0,42.51633987
35.0,42.46753247
52.0,42.52903226
56.0,42.61538462
37.0,42.57961783
38.0,42.55063291
44.0,42.55974843
47.0,42.5875
47.0,42.61490683
43.0,42.61728395
51.0,42.66871166
41.0,42.65853659
45.0,42.67272727
35.0,42.62650602
47.0,42.65269461
35.0,42.60714286
40.0,42.59171598
44.0,42.6
43.0,42.60233918
35.0,42.55813953
42.0,42.55491329
37.0,42.52298851
41.0,42.51428571
42.0,42.51136364
51.0,42.55932203
42.0,42.55617978
48.0,42.58659218
46.0,42.60555556
45.0,42.61878453
38.0,42.59340659
48.0,42.62295082
38.0,42.59782609
38.0,42.57297297
42.0,42.56989247
45.0,42.5828877
38.0,42.55851064
44.0,42.56613757
33.0,42.51578947
36.0,42.48167539
40.0,42.46875
42.0,42.46632124
46.0,42.48453608
46.0,42.5025641
47.0,42.5255102
40.0,42.51269036
35.0,42.47474747
46.0,42.49246231
39.0,42.475
43.0,42.47761194
37.0,42.45049505
48.0,42.47783251
40.0,42.46568627
48.0,42.49268293
41.0,42.48543689
38.0,42.46376812
35.0,42.42788462
45.0,42.44019139
39.0,42.42380952
48.0,42.45023697
38.0,42.42924528
43.0,42.43192488
37.0,42.40654206
44.0,42.41395349
41.0,42.40740741
42.0,42.40552995
40.0,42.39449541
44.0,42.40182648
43.0,42.40454545
45.0,42.41628959
42.0,42.41441441
37.0,42.39013453
40.0,42.37946429
46.0,42.39555556
40.0,42.38495575
45.0,42.39647577
32.0,42.35087719
47.0,42.37117904
36.0,42.34347826
44.0,42.35064935
45.0,42.36206897
44.0,42.36909871
39.0,42.35470085
46.0,42.37021277
40.0,42.36016949
47.0,42.37974684
47.0,42.39915966
41.0,42.39330544
39.0,42.37916667
45.0,42.39004149
43.0,42.39256198
43.0,42.39506173
31.0,42.34836066
51.0,42.38367347
32.0,42.34146341
39.0,42.32793522
48.0,42.35080645
42.0,42.34939759
39.0,42.336
44.0,42.34262948
40.0,42.33333333
33.0,42.29644269
43.0,42.2992126
46.0,42.31372549
39.0,42.30078125
46.0,42.3151751
47.0,42.33333333
41.0,42.32818533
41.0,42.32307692
43.0,42.3256705
39.0,42.3129771
39.0,42.30038023
44.0,42.30681818
45.0,42.31698113
42.0,42.31578947
36.0,42.29213483
37.0,42.27238806
33.0,42.23791822
42.0,42.23703704
47.0,42.25461255
40.0,42.24632353
45.0,42.25641026
43.0,42.25912409
38.0,42.24363636
44.0,42.25
45.0,42.2599278
46.0,42.27338129
37.0,42.25448029
45.0,42.26428571
46.0,42.27758007
42.0,42.27659574
40.0,42.26855124
39.0,42.25704225
32.0,42.22105263
43.0,42.22377622
44.0,42.22996516
43.0,42.23263889
40.0,42.22491349
52.0,42.25862069
33.0,42.22680412
45.0,42.23630137
39.0,42.22525597
41.0,42.22108844
41.0,42.21694915
42.0,42.21621622
42.0,42.21548822
43.0,42.21812081
43.0,42.22073579
41.0,42.21666667
33.0,42.18604651
45.0,42.19536424
37.0,42.17821782
41.0,42.17434211
39.0,42.16393443
51.0,42.19281046
38.0,42.17915309
47.0,42.19480519
40.0,42.18770227
36.0,42.16774194
39.0,42.15755627
45.0,42.16666667
44.0,42.17252396
44.0,42.17834395
40.0,42.17142857
40.0,42.16455696
37.0,42.14826498
44.0,42.15408805
45.0,42.1630094
43.0,42.165625
38.0,42.15264798
46.0,42.16459627
44.0,42.17027864
48.0,42.1882716
42.0,42.18769231
34.0,42.16257669
31.0,42.12844037
45.0,42.13719512
47.0,42.15197568
46.0,42.16363636
40.0,42.1570997
43.0,42.15963855
36.0,42.14114114
42.0,42.14071856
41.0,42.13731343
46.0,42.14880952
46.0,42.16023739
41.0,42.15680473
36.0,42.13864307
50.0,42.16176471
40.0,42.15542522
45.0,42.16374269
38.0,42.1516035
44.0,42.15697674
43.0,42.15942029
50.0,42.18208092
35.0,42.16138329
40.0,42.15517241
36.0,42.13753582
40.0,42.13142857
40.0,42.12535613
43.0,42.12784091
42.0,42.12747875
46.0,42.13841808
39.0,42.12957746
45.0,42.13764045
37.0,42.1232493
43.0,42.12569832
36.0,42.1086351
39.0,42.1
45.0,42.10803324
50.0,42.12983425
38.0,42.1184573
43.0,42.12087912
36.0,42.10410959
41.0,42.1010929
45.0,42.10899183
45.0,42.11684783
37.0,42.10298103
47.0,42.11621622
37.0,42.10242588
46.0,42.11290323
39.0,42.10455764
40.0,42.09893048
34.0,42.07733333
42.0,42.07712766
42.0,42.07692308
48.0,42.09259259
39.0,42.08443272
40.0,42.07894737
34.0,42.05774278
47.0,42.07068063
48.0,42.08616188
46.0,42.09635417
41.0,42.09350649
46.0,42.10362694
40.0,42.09819121
47.0,42.11082474
39.0,42.10282776
36.0,42.08717949
37.0,42.0741688
43.0,42.07653061
40.0,42.07124682
48.0,42.08629442
39.0,42.07848101
37.0,42.06565657
31.0,42.03778338
44.0,42.04271357
45.0,42.05012531
51.0,42.0725
48.0,42.0872818
43.0,42.08955224
36.0,42.07444169
47.0,42.08663366
40.0,42.08148148
48.0,42.09605911
38.0,42.08599509
42.0,42.08578431
45.0,42.09290954
50.0,42.11219512
34.0,42.09245742
41.0,42.08980583
34.0,42.07021792
41.0,42.06763285
37.0,42.05542169
49.0,42.07211538
43.0,42.07434053
47.0,42.0861244
31.0,42.05966587
43.0,42.06190476
36.0,42.04750594
42.0,42.04739336
46.0,42.05673759
45.0,42.06367925
45.0,42.07058824
50.0,42.08920188
41.0,42.08665105
39.0,42.07943925
37.0,42.06759907
42.0,42.06744186
38.0,42.05800464
40.0,42.05324074
41.0,42.05080831
45.0,42.05760369
37.0,42.04597701
42.0,42.04587156
40.0,42.04118993
40.0,42.03652968
46.0,42.04555809
46.0,42.05454545
37.0,42.0430839
44.0,42.04751131
45.0,42.05417607
42.0,42.05405405
39.0,42.04719101
41.0,42.04484305
36.0,42.03131991
39.0,42.02455357
45.0,42.0311804
43.0,42.03333333
41.0,42.03104213
43.0,42.03318584
39.0,42.02649007
36.0,42.01321586
42.0,42.01318681
48.0,42.02631579
40.0,42.02188184
40.0,42.01746725
47.0,42.02832244
37.0,42.0173913
40.0,42.01301518
44.0,42.01731602
40.0,42.01295896
36.0,42.0
41.0,41.99784946
46.0,42.00643777
44.0,42.01070664
43.0,42.01282051
36.0,42.0
36.0,41.98723404
40.0,41.98301486
46.0,41.99152542
48.0,42.00422833
45.0,42.01054852
47.0,42.02105263
38.0,42.01260504
42.0,42.01257862
39.0,42.00627615
36.0,41.99373695
39.0,41.9875
44.0,41.99168399
41.0,41.98962656
48.0,42.00207039
44.0,42.00619835
38.0,41.99793814
33.0,41.97942387
42.0,41.97946612
39.0,41.97336066
41.0,41.97137014
42.0,41.97142857
47.0,41.98167006
41.0,41.9796748
47.0,41.98985801
44.0,41.99392713
39.0,41.98787879
37.0,41.97782258
44.0,41.98189135
38.0,41.97389558
47.0,41.98396794
29.0,0.0
52.0,0.0
43.0,43.0
49.0,46.0
56.0,49.33333333
45.0,48.25
49.0,48.4
49.0,48.5
53.0,49.14285714
57.0,50.125
56.0,50.77777778
53.0,51.0
60.0,51.81818182
43.0,51.08333333
53.0,51.23076923
53.0,51.35714286
52.0,51.4
40.0,50.6875
51.0,50.70588235
47.0,50.5
48.0,50.36842105
49.0,50.3
60.0,50.76190476
51.0,50.77272727
46.0,50.56521739
54.0,50.70833333
58.0,51.0
57.0,51.23076923
52.0,51.25925926
55.0,51.39285714
52.0,51.4137931
44.0,51.16666667
56.0,51.32258065
50.0,51.28125
45.0,51.09090909
48.0,51.0
44.0,50.8
47.0,50.69444444
51.0,50.7027027
54.0,50.78947368
51.0,50.79487179
55.0,50.9
51.0,50.90243902
56.0,51.02380952
55.0,51.11627907
61.0,51.34090909
47.0,51.24444444
49.0,51.19565217
56.0,51.29787234
49.0,51.25
51.0,51.24489796
52.0,51.26
39.0,51.01960784
51.0,51.01923077
42.0,50.8490566
52.0,50.87037037
56.0,50.96363636
49.0,50.92857143
48.0,50.87719298
51.0,50.87931034
58.0,51.0
58.0,51.11666667
60.0,51.26229508
53.0,51.29032258
48.0,51.23809524
56.0,51.3125
46.0,51.23076923
56.0,51.3030303
50.0,51.28358209
47.0,51.22058824
44.0,51.11594203
47.0,51.05714286
54.0,51.09859155
52.0,51.11111111
45.0,51.02739726
53.0,51.05405405
51.0,51.05333333
50.0,51.03947368
57.0,51.11688312
61.0,51.24358974
57.0,51.3164557
43.0,51.2125
56.0,51.27160494
51.0,51.26829268
46.0,51.20481928
52.0,51.21428571
50.0,51.2
45.0,51.12790698
48.0,51.09195402
50.0,51.07954545
54.0,51.11235955
49.0,51.08888889
48.0,51.05494505
59.0,51.14130435
51.0,51.13978495
55.0,51.18085106
52.0,51.18947368
53.0,51.20833333
54.0,51.2371134
54.0,51.26530612
53.0,51.28282828
52.0,51.29
48.0,51.25742574
47.0,51.21568627
42.0,51.12621359
55.0,51.16346154
50.0,51.15238095
44.0,51.08490566
48.0,51.05607477
57.0,51.11111111
50.0,51.10091743
50.0,51.09090909
61.0,51.18018018
56.0,51.22321429
48.0,51.19469027
57.0,51.24561404
57.0,51.29565217
48.0,51.26724138
48.0,51.23931624
51.0,51.23728814
51.0,51.23529412
43.0,51.16666667
48.0,51.14049587
48.0,51.1147541
47.0,51.08130081
47.0,51.0483871
52.0,51.056
53.0,51.07142857
55.0,51.1023622
51.0,51.1015625
57.0,51.14728682
56.0,51.18461538
50.0,51.17557252
51.0,51.17424242
50.0,51.16541353
57.0,51.20895522
48.0,51.18518519
49.0,51.16911765
53.0,51.18248175
48.0,51.15942029
50.0,51.15107914
48.0,51.12857143
51.0,51.12765957
51.0,51.12676056
43.0,51.06993007
56.0,51.10416667
58.0,51.15172414
57.0,51.19178082
53.0,51.20408163
