avg-attendance,attendance 
57.72176309,85.0
57.62362637,22.0
57.67945205,78.0
57.57377049,19.0
57.56675749,55.0
57.6576087,91.0
57.7398374,88.0
57.64054054,21.0
57.67654987,71.0
57.5672043,17.0
57.57372654,60.0
57.67112299,94.0
57.744,85.0
57.64893617,22.0
57.70291777,78.0
57.6005291,19.0
57.59366755,55.0
57.68157895,91.0
57.75590551,86.0
57.66230366,22.0
57.69712794,71.0
57.59635417,19.0
57.6025974,60.0
57.69430052,93.0
57.76485788,85.0
57.67010309,21.0
57.71979434,77.0
57.62307692,20.0
57.61636829,55.0
57.70153061,91.0
57.7735369,86.0
57.68274112,22.0
57.71392405,70.0
57.61111111,17.0
57.61964736,61.0
57.70854271,93.0
57.77443609,84.0
57.6825,21.0
57.73566085,79.0
57.63930348,19.0
57.63523573,56.0
57.71534653,90.0
57.78518519,86.0
57.69704433,22.0
57.72481572,69.0
57.63235294,20.0
57.64792176,64.0
57.73414634,93.0
57.79562044,83.0
57.71116505,23.0
57.75786925,77.0
57.66908213,21.0
57.67228916,59.0
57.75240385,91.0
57.82254197,87.0
57.73684211,22.0
57.76610979,70.0
57.67380952,19.0
57.67933492,60.0
57.76303318,93.0
57.8250591,84.0
57.74292453,23.0
57.78823529,77.0
57.70187793,21.0
57.69789227,56.0
57.77570093,91.0
57.84615385,88.0
57.75581395,19.0
57.78654292,71.0
57.69907407,20.0
57.70438799,60.0
57.78571429,93.0
57.84597701,84.0
57.76376147,22.0
57.80778032,77.0
57.72146119,20.0
57.72209567,58.0
57.79772727,91.0
57.86621315,88.0
57.78506787,22.0
57.81715576,72.0
57.73198198,20.0
57.73483146,59.0
57.81390135,93.0
57.87248322,84.0
57.79464286,23.0
57.83518931,76.0
57.75333333,21.0
57.75166297,57.0
57.82522124,91.0
57.89183223,88.0
57.80396476,18.0
57.83516484,72.0
57.75438596,21.0
57.75492341,58.0
57.83187773,93.0
57.89324619,86.0
57.80869565,19.0
57.83947939,72.0
57.76190476,22.0
57.76025918,57.0
57.83405172,92.0
57.89247312,85.0
57.8111588,20.0
57.83511777,69.0
57.75641026,21.0
57.75906183,59.0
57.82765957,90.0
57.88747346,86.0
57.80720339,20.0
57.83509514,71.0
57.76160338,23.0
57.76210526,58.0
57.83193277,91.0
57.88888889,85.0
57.80543933,18.0
57.83716075,73.0
57.75625,19.0
57.75675676,58.0
57.82572614,91.0
57.88612836,87.0
57.80785124,20.0
57.8371134,72.0
57.76337449,22.0
57.77002053,61.0
57.84016393,92.0
57.89366053,84.0
57.81836735,21.0
57.85743381,77.0
57.77642276,18.0
57.78296146,61.0
57.84615385,89.0
57.9030303,86.0
57.83467742,24.0
57.86720322,74.0
57.78514056,17.0
57.79559118,63.0
0.0,74.0
0.0,76.0
50.0,50.0
57.5,65.0
58.33333333,60.0
57.25,54.0
60.0,71.0
62.0,72.0
60.0,48.0
61.875,75.0
60.66666667,51.0
60.2,56.0
61.0,69.0
62.25,76.0
61.07692308,47.0
61.42857143,66.0
60.4,46.0
60.125,56.0
61.76470588,88.0
62.05555556,67.0
60.89473684,40.0
61.75,78.0
60.52380952,36.0
60.5,60.0
60.39130435,58.0
61.33333333,83.0
61.24,59.0
61.11538462,58.0
61.37037037,68.0
60.5,37.0
60.68965517,66.0
61.13333333,74.0
61.38709677,69.0
61.09375,52.0
61.42424242,72.0
60.64705882,35.0
60.65714286,61.0
61.13888889,78.0
61.2972973,67.0
61.05263158,52.0
61.28205128,70.0
60.725,39.0
60.75609756,62.0
61.04761905,73.0
61.27906977,71.0
61.0,49.0
61.22222222,71.0
60.73913043,39.0
60.70212766,59.0
61.16666667,83.0
61.30612245,68.0
60.82,37.0
61.11764706,76.0
60.51923077,30.0
60.58490566,64.0
60.87037037,76.0
61.27272727,83.0
60.82142857,36.0
60.80701754,60.0
60.44827586,40.0
60.40677966,58.0
60.9,90.0
61.0,67.0
60.69354839,42.0
60.96825397,78.0
60.640625,40.0
60.6,58.0
60.68181818,66.0
61.02985075,84.0
60.86764706,50.0
60.76811594,54.0
60.7,56.0
60.53521127,49.0
60.77777778,78.0
61.06849315,82.0
60.83783784,44.0
60.89333333,65.0
60.77631579,52.0
60.58441558,46.0
60.70512821,70.0
61.08860759,91.0
60.825,40.0
60.90123457,67.0
60.64634146,40.0
60.4939759,48.0
60.6547619,74.0
60.95294118,86.0
60.6744186,37.0
60.88505747,79.0
60.59090909,35.0
60.31460674,36.0
60.52222222,79.0
60.83516484,89.0
60.60869565,40.0
60.75268817,74.0
60.39361702,27.0
60.24210526,46.0
60.45833333,81.0
60.72164948,86.0
60.3877551,28.0
60.62626263,84.0
60.33,31.0
60.13861386,41.0
60.35294118,82.0
60.62135922,88.0
60.42307692,40.0
60.4952381,68.0
60.19811321,29.0
60.13084112,53.0
60.31481481,80.0
60.51376147,82.0
60.28181818,35.0
60.47747748,82.0
60.19642857,29.0
60.02654867,41.0
60.26315789,87.0
60.51304348,89.0
60.30172414,36.0
60.41880342,74.0
60.11864407,25.0
60.05042017,52.0
60.21666667,80.0
60.4214876,85.0
60.18852459,32.0
60.35772358,81.0
60.13709677,33.0
60.0,43.0
60.23015873,89.0
60.4488189,88.0
60.2421875,34.0
60.34108527,73.0
60.09230769,28.0
60.0610687,56.0
60.20454545,79.0
60.39097744,85.0
60.17164179,31.0
60.3037037,78.0
60.11029412,34.0
59.98540146,43.0
60.2173913,92.0
60.39568345,85.0
60.2,33.0
60.26950355,70.0
60.08450704,34.0
60.06293706,57.0
60.15277778,73.0
60.32413793,85.0
60.15068493,35.0
60.24489796,74.0
60.12162162,42.0
60.0,42.0
60.20666667,91.0
60.39735099,89.0
60.19078947,29.0
60.2745098,73.0
60.0974026,33.0
60.06451613,55.0
60.12820513,70.0
60.31847134,90.0
60.16455696,36.0
60.20125786,66.0
60.1,44.0
59.98136646,41.0
60.18518519,93.0
60.34969325,87.0
60.15853659,29.0
60.25454545,76.0
60.13253012,40.0
60.08982036,53.0
60.10119048,62.0
60.27810651,90.0
60.21176471,49.0
60.19298246,57.0
60.14534884,52.0
60.05780347,45.0
60.17241379,80.0
60.29142857,81.0
60.19318182,43.0
60.24858757,70.0
60.19101124,50.0
60.11173184,46.0
60.15555556,68.0
60.29834254,86.0
60.18681319,40.0
60.2568306,73.0
60.15217391,41.0
60.05405405,42.0
60.13978495,76.0
60.27807487,86.0
60.14893617,36.0
60.24338624,78.0
60.08421053,30.0
59.9895288,42.0
60.0625,74.0
60.21761658,90.0
60.10309278,38.0
60.17948718,75.0
60.0255102,30.0
59.93401015,42.0
60.07575758,88.0
60.20603015,86.0
60.03,25.0
60.13930348,82.0
59.98514851,29.0
59.92118227,47.0
60.0245098,81.0
60.16097561,88.0
60.03883495,35.0
60.0821256,69.0
59.9375,30.0
59.92822967,58.0
60.05714286,87.0
60.14218009,78.0
60.0,30.0
60.11737089,85.0
59.96261682,27.0
59.91162791,49.0
60.00925926,81.0
60.12442396,85.0
60.05045872,44.0
60.07305936,65.0
59.95,33.0
59.94117647,58.0
60.04504505,83.0
60.05829596,63.0
60.00892857,49.0
60.11555556,84.0
60.0,34.0
59.98237885,56.0
59.96491228,56.0
60.05676856,81.0
60.11304348,73.0
60.11688312,61.0
60.12068966,61.0
60.07725322,50.0
60.05555556,55.0
60.14893617,82.0
60.13135593,56.0
60.16455696,68.0
60.19747899,68.0
60.16317992,52.0
60.09166667,43.0
60.16182573,77.0
60.17355372,63.0
60.22633745,73.0
60.25819672,68.0
60.18367347,42.0
60.11788618,44.0
60.2145749,84.0
60.15725806,46.0
60.24096386,81.0
60.3,75.0
60.25896414,50.0
60.15873016,35.0
60.17786561,65.0
60.17716535,60.0
60.2627451,82.0
60.31640625,74.0
60.26848249,48.0
60.25581395,57.0
60.29343629,70.0
60.19615385,35.0
60.26436782,78.0
60.30916031,72.0
60.34220532,69.0
60.30681818,51.0
60.23773585,42.0
60.21804511,55.0
60.26966292,74.0
60.29104478,66.0
60.35687732,78.0
60.32962963,53.0
60.29151292,50.0
60.28676471,59.0
60.31501832,68.0
60.30656934,58.0
60.38909091,83.0
60.35869565,52.0
60.30685921,46.0
60.31294964,62.0
60.3297491,65.0
60.33571429,62.0
60.4341637,88.0
60.36524823,41.0
60.34628975,55.0
60.33098592,56.0
60.36140351,69.0
60.34265734,55.0
60.42508711,84.0
60.40625,55.0
60.33217993,39.0
60.34482759,64.0
60.34707904,61.0
60.37671233,69.0
60.44027304,79.0
60.44557823,62.0
60.38983051,44.0
60.41891892,69.0
60.41750842,60.0
60.43959732,67.0
60.49498328,77.0
60.5,62.0
60.45182724,46.0
60.49668874,74.0
60.47194719,53.0
60.48684211,65.0
60.55737705,82.0
60.55555556,60.0
60.50814332,46.0
60.53571429,69.0
60.50485437,51.0
60.53548387,70.0
60.60450161,82.0
60.58653846,55.0
60.54952077,49.0
60.56687898,66.0
60.54603175,54.0
60.57278481,69.0
60.6466877,84.0
60.61320755,50.0
60.5862069,52.0
60.590625,62.0
60.58255452,58.0
60.59006211,63.0
60.67801858,89.0
60.62962963,45.0
60.60923077,54.0
60.58895706,54.0
60.59938838,64.0
60.61585366,66.0
60.6899696,85.0
60.62727273,40.0
60.61933535,58.0
60.61445783,59.0
60.6036036,57.0
60.62874251,69.0
60.70149254,85.0
60.61309524,31.0
60.61424332,61.0
60.57988166,49.0
60.5840708,62.0
60.61764706,72.0
60.68035191,82.0
60.60233918,34.0
60.62973761,70.0
60.59302326,48.0
60.57391304,54.0
60.63294798,81.0
60.70028818,84.0
60.61206897,30.0
60.6504298,74.0
60.58857143,39.0
60.58119658,58.0
60.63920455,81.0
60.7082153,85.0
60.61299435,27.0
60.64507042,72.0
60.57303371,35.0
60.56022409,56.0
60.6452514,91.0
60.69637883,79.0
60.59722222,25.0
60.65096953,80.0
60.56077348,28.0
60.55922865,60.0
60.61813187,82.0
60.68493151,85.0
60.6010929,30.0
60.61580381,66.0
60.53532609,31.0
60.54742547,65.0
60.62162162,88.0
60.63342318,65.0
60.57795699,40.0
60.64075067,84.0
60.54545455,25.0
60.54666667,61.0
60.56648936,68.0
60.61538462,79.0
60.61111111,59.0
60.59630607,55.0
60.57631579,53.0
60.56167979,55.0
60.59162304,72.0
60.62924282,75.0
60.63020833,61.0
60.63896104,64.0
60.64766839,64.0
60.60465116,44.0
60.62371134,68.0
60.66066838,75.0
60.65897436,60.0
60.68030691,69.0
60.66581633,55.0
60.64885496,54.0
60.66497462,67.0
60.69367089,72.0
60.67676768,54.0
60.72544081,80.0
60.68090452,43.0
60.63659148,43.0
60.6525,67.0
60.69825436,79.0
60.68656716,56.0
60.73200993,79.0
60.68316832,41.0
60.6345679,41.0
60.65517241,69.0
60.71007371,83.0
60.67156863,45.0
60.72371638,82.0
60.67073171,39.0
60.6107056,36.0
60.62378641,66.0
60.69491525,90.0
60.65942029,46.0
60.70843373,81.0
60.63701923,31.0
60.56594724,31.0
60.59090909,71.0
60.65155131,86.0
60.61428571,45.0
60.66270784,81.0
60.59952607,34.0
60.55555556,42.0
60.58490566,73.0
60.64941176,88.0
60.60093897,40.0
60.65105386,82.0
60.5771028,29.0
60.51748252,35.0
60.56744186,82.0
60.63109049,88.0
60.58101852,39.0
60.61893764,77.0
60.53917051,26.0
60.50114943,44.0
60.54587156,80.0
60.60411899,86.0
60.53424658,30.0
60.58542141,83.0
60.51818182,31.0
60.4739229,41.0
60.52714932,84.0
60.58690745,87.0
60.53378378,37.0
60.55730337,71.0
60.48654709,29.0
60.47203579,54.0
60.51339286,79.0
60.56792873,85.0
60.5,30.0
60.54101996,79.0
60.47787611,32.0
60.43708609,42.0
60.5,89.0
60.56263736,89.0
60.50438596,34.0
60.5273523,71.0
60.45633188,28.0
60.4422658,54.0
60.4826087,79.0
60.54229935,88.0
60.47619048,30.0
60.51835853,80.0
60.45905172,33.0
60.41505376,40.0
60.47854077,90.0
60.54175589,90.0
60.48290598,33.0
60.50746269,72.0
60.44042553,29.0
60.42038217,51.0
60.45762712,78.0
60.52219873,91.0
60.45780591,30.0
60.49473684,78.0
60.43277311,31.0
60.38993711,40.0
60.4539749,91.0
60.51148225,88.0
60.44583333,29.0
60.48024948,77.0
60.41701245,30.0
60.40165631,53.0
60.42768595,73.0
60.48453608,88.0
60.42798354,33.0
60.4476386,70.0
60.40163934,38.0
60.37014315,45.0
60.43265306,91.0
60.47861507,83.0
60.41260163,28.0
60.44219067,75.0
60.39068826,35.0
60.37777778,54.0
60.40120968,72.0
60.45875252,89.0
60.40763052,35.0
60.41683367,65.0
0.0,36.0
0.0,68.0
54.0,54.0
52.5,51.0
49.33333333,43.0
45.5,34.0
42.6,31.0
41.83333333,38.0
42.0,43.0
44.0,58.0
45.0,53.0
43.9,34.0
44.90909091,55.0
44.83333333,44.0
44.69230769,43.0
45.07142857,50.0
44.73333333,40.0
44.5,41.0
43.94117647,35.0
43.83333333,42.0
44.36842105,54.0
44.6,49.0
44.42857143,41.0
44.77272727,52.0
44.47826087,38.0
44.41666667,43.0
44.52,47.0
44.57692308,46.0
44.59259259,45.0
44.07142857,30.0
44.13793103,46.0
44.16666667,45.0
44.58064516,57.0
44.5,42.0
44.6969697,51.0
44.47058824,37.0
44.4,42.0
44.30555556,41.0
44.40540541,48.0
44.57894737,51.0
44.30769231,34.0
44.375,47.0
44.34146341,43.0
44.30952381,43.0
44.3255814,45.0
44.43181818,49.0
44.35555556,41.0
44.30434783,42.0
44.06382979,33.0
44.10416667,46.0
44.18367347,48.0
44.34,52.0
44.31372549,43.0
44.23076923,40.0
44.1509434,40.0
44.11111111,42.0
44.07272727,42.0
44.17857143,50.0
44.07017544,38.0
43.98275862,39.0
43.94915254,42.0
43.86666667,39.0
43.98360656,51.0
43.9516129,42.0
44.06349206,51.0
43.984375,39.0
43.96923077,43.0
43.84848485,36.0
44.04477612,57.0
43.91176471,35.0
44.0,50.0
44.0,44.0
43.97183099,42.0
43.98611111,45.0
43.94520548,41.0
43.95945946,45.0
44.01333333,48.0
43.90789474,36.0
43.84415584,39.0
43.85897436,45.0
43.84810127,43.0
43.8625,45.0
43.86419753,44.0
43.86585366,44.0
43.80722892,39.0
43.79761905,43.0
43.82352941,46.0
43.89534884,50.0
43.79310345,35.0
43.80681818,45.0
43.74157303,38.0
43.72222222,42.0
43.73626374,45.0
43.80434783,50.0
43.86021505,49.0
43.78723404,37.0
43.74736842,40.0
43.67708333,37.0
43.74226804,50.0
43.7244898,42.0
43.77777778,49.0
43.7,36.0
43.7029703,44.0
43.67647059,41.0
43.70873786,47.0
43.68269231,41.0
43.75238095,51.0
43.74528302,43.0
43.69158879,38.0
43.66666667,41.0
43.6146789,38.0
43.69090909,52.0
43.62162162,36.0
43.6875,51.0
43.69911504,45.0
43.69298246,43.0
43.6173913,35.0
43.73275862,57.0
43.72649573,43.0
43.74576271,46.0
43.73109244,42.0
43.73333333,44.0
43.76033058,47.0
43.69672131,36.0
43.72357724,47.0
43.75806452,48.0
43.704,37.0
43.67460317,40.0
43.74015748,52.0
43.765625,47.0
43.75193798,42.0
43.66923077,33.0
43.64885496,41.0
43.67424242,47.0
43.66917293,43.0
43.74626866,54.0
43.75555556,45.0
43.76470588,45.0
43.68613139,33.0
43.76086957,54.0
43.73381295,40.0
43.75714286,47.0
43.74468085,42.0
43.75352113,45.0
43.71328671,38.0
43.6875,40.0
43.66896552,41.0
43.71917808,51.0
43.75510204,49.0
43.73648649,41.0
43.75167785,46.0
43.69333333,35.0
43.72847682,49.0
43.67105263,35.0
43.69281046,47.0
43.69480519,44.0
43.70967742,46.0
43.68589744,40.0
43.74522293,53.0
43.73417722,42.0
43.73584906,44.0
43.73125,43.0
43.70807453,40.0
43.70987654,44.0
43.65644172,35.0
43.69512195,50.0
43.69090909,43.0
43.69879518,45.0
43.68862275,42.0
43.75,54.0
43.70414201,36.0
43.72941176,48.0
43.71929825,42.0
43.75,49.0
43.75144509,44.0
43.65517241,27.0
43.70857143,53.0
43.70454545,43.0
43.71186441,45.0
43.74719101,50.0
43.81005587,55.0
43.77222222,37.0
43.78453039,46.0
43.75824176,39.0
43.80327869,52.0
43.78804348,41.0
43.74594595,36.0
43.80645161,55.0
43.77005348,37.0
43.78191489,46.0
43.8042328,48.0
43.88947368,60.0
43.84816754,36.0
43.86458333,47.0
43.8238342,36.0
43.85051546,49.0
43.84615385,43.0
43.8622449,47.0
43.91878173,55.0
43.84848485,30.0
43.86432161,47.0
43.88,47.0
43.89552239,47.0
43.9009901,45.0
43.91133005,46.0
43.89215686,40.0
43.91219512,48.0
43.86893204,35.0
43.89855072,50.0
43.92788462,50.0
43.91866029,42.0
43.91428571,43.0
43.91469194,44.0
43.92924528,47.0
43.91079812,40.0
43.92990654,48.0
43.91162791,40.0
43.91666667,45.0
43.87096774,34.0
43.93577982,58.0
43.94520548,46.0
43.95454545,46.0
43.94570136,42.0
43.93243243,41.0
43.93721973,45.0
43.92410714,41.0
43.92,43.0
43.94247788,49.0
43.94273128,44.0
43.89912281,34.0
43.91266376,47.0
43.88695652,38.0
43.92640693,53.0
43.90517241,39.0
43.94420601,53.0
43.96153846,48.0
43.95744681,43.0
43.9279661,37.0
43.96624473,53.0
43.99159664,50.0
43.958159,36.0
43.9625,45.0
43.92116183,34.0
43.9214876,44.0
43.9218107,44.0
43.93032787,46.0
43.96326531,52.0
43.95528455,42.0
43.93927126,40.0
43.93951613,44.0
43.93172691,42.0
43.932,44.0
43.92430279,42.0
43.9047619,39.0
43.91699605,47.0
43.90551181,41.0
43.92156863,48.0
43.9296875,46.0
43.93385214,45.0
43.89147287,33.0
43.89189189,44.0
43.87307692,39.0
43.90038314,51.0
43.8740458,37.0
43.88212928,46.0
43.90530303,50.0
43.90188679,43.0
43.87218045,36.0
43.91385768,55.0
43.93283582,49.0
43.92193309,41.0
43.9,38.0
43.86346863,34.0
43.89338235,52.0
43.87545788,39.0
43.92335766,57.0
43.93090909,46.0
43.94565217,48.0
43.92779783,39.0
43.95323741,51.0
43.9390681,40.0
43.95357143,48.0
43.9430605,41.0
43.93971631,43.0
43.92226148,39.0
43.91197183,41.0
43.92631579,48.0
43.93356643,46.0
43.94773519,48.0
43.94444444,43.0
43.94463668,44.0
43.91724138,36.0
43.94501718,52.0
43.90410959,32.0
43.93856655,54.0
43.93877551,44.0
43.9220339,39.0
43.91891892,43.0
43.93602694,49.0
43.95637584,50.0
43.94314381,40.0
43.93333333,41.0
43.92358804,41.0
43.9205298,43.0
43.91419142,42.0
43.93421053,50.0
43.94098361,46.0
43.93137255,41.0
43.8990228,34.0
43.9025974,45.0
43.89644013,42.0
43.90322581,46.0
43.90675241,45.0
43.89423077,40.0
43.91693291,51.0
43.88853503,35.0
43.8984127,47.0
43.92088608,51.0
43.91798107,43.0
43.89937107,38.0
43.89028213,41.0
43.865625,36.0
43.87850467,48.0
43.87888199,44.0
43.89783282,50.0
43.89814815,44.0
43.89230769,42.0
43.86809816,36.0
43.89602446,53.0
43.89329268,43.0
43.89361702,44.0
43.89393939,44.0
43.86404834,34.0
43.87650602,48.0
43.87387387,43.0
43.88622754,48.0
43.89552239,47.0
43.875,37.0
43.84569733,34.0
43.8816568,56.0
43.8820059,44.0
43.90882353,53.0
43.90615836,43.0
43.92105263,49.0
43.90670554,39.0
43.89534884,40.0
43.90724638,48.0
43.89884393,41.0
43.90201729,45.0
43.8908046,40.0
43.88825215,43.0
43.88285714,42.0
43.8974359,49.0
43.89488636,43.0
43.91501416,51.0
43.87853107,31.0
43.88732394,47.0
43.87359551,39.0
43.88235294,47.0
43.90782123,53.0
43.87743733,33.0
43.87777778,44.0
43.86149584,38.0
43.87845304,50.0
43.8677686,40.0
43.89010989,52.0
43.89041096,44.0
43.8852459,42.0
43.86376022,36.0
43.875,48.0
43.89159892,50.0
43.88378378,41.0
43.87331536,40.0
43.85215054,36.0
43.85790885,46.0
43.84491979,39.0
43.86133333,50.0
43.87234043,48.0
43.87267905,44.0
43.86243386,40.0
43.84432718,37.0
43.85526316,48.0
