overcrowding-threshold,[run number] 
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
60.0,239.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
70.0,240.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
40.0,241.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
50.0,242.0
