avg-attendance,overcrowding-threshold
59.9754902,60.0
59.97555012,60.0
59.97560976,60.0
59.9756691,60.0
59.97572816,60.0
59.97578692,60.0
59.97584541,60.0
59.97590361,60.0
59.97596154,60.0
59.97601918,60.0
59.97607656,60.0
59.97613365,60.0
59.97619048,60.0
59.97624703,60.0
59.97630332,60.0
59.97635934,60.0
59.97641509,60.0
59.97647059,60.0
59.97652582,60.0
59.9765808,60.0
59.97663551,60.0
59.97668998,60.0
59.97674419,60.0
59.97679814,60.0
59.97685185,60.0
59.97690531,60.0
59.97695853,60.0
59.97701149,60.0
59.97706422,60.0
59.9771167,60.0
59.97716895,60.0
59.97722096,60.0
59.97727273,60.0
59.97732426,60.0
59.97737557,60.0
59.97742664,60.0
59.97747748,60.0
59.97752809,60.0
59.97757848,60.0
59.97762864,60.0
59.97767857,60.0
59.97772829,60.0
59.97777778,60.0
59.97782705,60.0
59.97787611,60.0
59.97792494,60.0
59.97797357,60.0
59.97802198,60.0
59.97807018,60.0
59.97811816,60.0
59.97816594,60.0
59.97821351,60.0
59.97826087,60.0
59.97830803,60.0
59.97835498,60.0
59.97840173,60.0
59.97844828,60.0
59.97849462,60.0
59.97854077,60.0
59.97858672,60.0
59.97863248,60.0
59.97867804,60.0
59.9787234,60.0
59.97876858,60.0
59.97881356,60.0
59.97885835,60.0
59.97890295,60.0
59.97894737,60.0
59.9789916,60.0
59.97903564,60.0
59.9790795,60.0
59.97912317,60.0
59.97916667,60.0
59.97920998,60.0
59.97925311,60.0
59.97929607,60.0
59.97933884,60.0
59.97938144,60.0
59.97942387,60.0
59.97946612,60.0
59.9795082,60.0
59.9795501,60.0
59.97959184,60.0
59.9796334,60.0
59.9796748,60.0
59.97971602,60.0
59.97975709,60.0
59.97979798,60.0
59.97983871,60.0
59.97987928,60.0
59.97991968,60.0
59.97995992,60.0
0.0,70.0
0.0,70.0
73.0,70.0
70.0,70.0
71.0,70.0
68.25,70.0
63.8,70.0
63.5,70.0
65.14285714,70.0
65.875,70.0
65.55555556,70.0
65.3,70.0
64.81818182,70.0
64.33333333,70.0
64.69230769,70.0
65.28571429,70.0
65.2,70.0
65.0625,70.0
65.0,70.0
64.83333333,70.0
64.94736842,70.0
65.1,70.0
65.23809524,70.0
65.18181818,70.0
65.13043478,70.0
65.125,70.0
65.08,70.0
65.19230769,70.0
65.2962963,70.0
65.32142857,70.0
65.27586207,70.0
65.3,70.0
65.29032258,70.0
65.34375,70.0
65.39393939,70.0
65.44117647,70.0
65.42857143,70.0
65.44444444,70.0
65.45945946,70.0
65.47368421,70.0
65.51282051,70.0
65.55,70.0
65.56097561,70.0
65.54761905,70.0
65.55813953,70.0
65.59090909,70.0
65.6,70.0
65.60869565,70.0
65.61702128,70.0
65.625,70.0
65.63265306,70.0
65.66,70.0
65.68627451,70.0
65.69230769,70.0
65.67924528,70.0
65.7037037,70.0
65.69090909,70.0
65.71428571,70.0
65.73684211,70.0
65.75862069,70.0
65.74576271,70.0
65.75,70.0
65.7704918,70.0
65.74193548,70.0
65.76190476,70.0
65.796875,70.0
65.76923077,70.0
65.77272727,70.0
65.7761194,70.0
65.76470588,70.0
65.76811594,70.0
65.8,70.0
65.81690141,70.0
65.80555556,70.0
65.78082192,70.0
65.78378378,70.0
65.76,70.0
65.78947368,70.0
65.81818182,70.0
65.82051282,70.0
65.81012658,70.0
65.8,70.0
65.77777778,70.0
65.79268293,70.0
65.81927711,70.0
65.83333333,70.0
65.82352941,70.0
65.80232558,70.0
65.8045977,70.0
65.78409091,70.0
65.80898876,70.0
65.83333333,70.0
65.83516484,70.0
65.82608696,70.0
65.8172043,70.0
65.79787234,70.0
65.81052632,70.0
65.83333333,70.0
65.84536082,70.0
65.83673469,70.0
65.81818182,70.0
65.82,70.0
65.8019802,70.0
65.82352941,70.0
65.84466019,70.0
65.84615385,70.0
65.83809524,70.0
65.83018868,70.0
65.81308411,70.0
65.82407407,70.0
65.8440367,70.0
65.85454545,70.0
65.84684685,70.0
65.83035714,70.0
65.83185841,70.0
65.81578947,70.0
65.83478261,70.0
65.85344828,70.0
65.85470085,70.0
65.84745763,70.0
65.84033613,70.0
65.825,70.0
65.83471074,70.0
65.85245902,70.0
65.86178862,70.0
65.85483871,70.0
65.84,70.0
65.84126984,70.0
65.82677165,70.0
65.84375,70.0
65.86046512,70.0
65.86153846,70.0
65.85496183,70.0
65.84848485,70.0
65.83458647,70.0
65.84328358,70.0
65.85925926,70.0
65.86764706,70.0
65.86131387,70.0
65.84782609,70.0
65.84892086,70.0
65.83571429,70.0
65.85106383,70.0
65.86619718,70.0
65.86713287,70.0
65.86111111,70.0
65.85517241,70.0
65.84246575,70.0
65.85034014,70.0
65.86486486,70.0
65.87248322,70.0
65.86666667,70.0
65.85430464,70.0
65.85526316,70.0
65.84313725,70.0
65.85714286,70.0
65.87096774,70.0
65.87179487,70.0
65.86624204,70.0
65.86075949,70.0
65.8490566,70.0
65.85625,70.0
65.86956522,70.0
65.87654321,70.0
65.87116564,70.0
65.8597561,70.0
65.86060606,70.0
65.84939759,70.0
65.86227545,70.0
65.875,70.0
65.87573964,70.0
65.87058824,70.0
65.86549708,70.0
65.85465116,70.0
65.86127168,70.0
65.87356322,70.0
65.88,70.0
65.875,70.0
65.86440678,70.0
65.86516854,70.0
65.8547486,70.0
65.86666667,70.0
65.87845304,70.0
65.87912088,70.0
65.87431694,70.0
65.86956522,70.0
65.85945946,70.0
65.8655914,70.0
65.87700535,70.0
65.88297872,70.0
65.87830688,70.0
65.86842105,70.0
65.86910995,70.0
65.859375,70.0
65.87046632,70.0
65.8814433,70.0
65.88205128,70.0
65.87755102,70.0
65.87309645,70.0
65.86363636,70.0
65.86934673,70.0
65.88,70.0
65.88557214,70.0
65.88118812,70.0
65.87192118,70.0
65.87254902,70.0
65.86341463,70.0
65.87378641,70.0
65.88405797,70.0
65.88461538,70.0
65.88038278,70.0
65.87619048,70.0
65.86729858,70.0
65.87264151,70.0
65.88262911,70.0
65.88785047,70.0
65.88372093,70.0
65.875,70.0
65.87557604,70.0
65.86697248,70.0
65.87671233,70.0
65.88636364,70.0
65.88687783,70.0
65.88288288,70.0
65.87892377,70.0
65.87053571,70.0
65.87555556,70.0
65.88495575,70.0
65.88986784,70.0
65.88596491,70.0
65.87772926,70.0
65.87826087,70.0
65.87012987,70.0
65.87931034,70.0
65.88841202,70.0
65.88888889,70.0
65.88510638,70.0
65.88135593,70.0
65.87341772,70.0
65.87815126,70.0
65.88702929,70.0
65.89166667,70.0
65.8879668,70.0
65.88016529,70.0
65.88065844,70.0
65.87295082,70.0
65.88163265,70.0
65.8902439,70.0
65.89068826,70.0
65.88709677,70.0
65.88353414,70.0
65.876,70.0
65.88047809,70.0
65.88888889,70.0
65.89328063,70.0
65.88976378,70.0
65.88235294,70.0
65.8828125,70.0
65.87548638,70.0
65.88372093,70.0
65.89189189,70.0
65.89230769,70.0
65.88888889,70.0
65.88549618,70.0
65.878327,70.0
65.88257576,70.0
65.89056604,70.0
65.89473684,70.0
65.89138577,70.0
65.88432836,70.0
65.88475836,70.0
65.87777778,70.0
65.88560886,70.0
65.89338235,70.0
65.89377289,70.0
65.89051095,70.0
65.88727273,70.0
65.88043478,70.0
65.88447653,70.0
65.89208633,70.0
65.89605735,70.0
65.89285714,70.0
65.886121,70.0
65.88652482,70.0
65.87985866,70.0
65.88732394,70.0
65.89473684,70.0
65.8951049,70.0
65.89198606,70.0
65.88888889,70.0
65.88235294,70.0
65.8862069,70.0
65.89347079,70.0
65.89726027,70.0
65.89419795,70.0
65.8877551,70.0
65.88813559,70.0
65.88175676,70.0
65.88888889,70.0
65.89597315,70.0
65.89632107,70.0
65.89333333,70.0
65.89036545,70.0
65.88410596,70.0
65.88778878,70.0
65.89473684,70.0
65.89836066,70.0
65.89542484,70.0
65.88925081,70.0
65.88961039,70.0
65.88349515,70.0
65.89032258,70.0
65.89710611,70.0
65.8974359,70.0
65.89456869,70.0
65.89171975,70.0
65.88571429,70.0
65.88924051,70.0
65.89589905,70.0
65.89937107,70.0
65.89655172,70.0
65.890625,70.0
65.89096573,70.0
65.88509317,70.0
65.89164087,70.0
65.89814815,70.0
65.89846154,70.0
65.89570552,70.0
65.89296636,70.0
65.88719512,70.0
65.89057751,70.0
65.8969697,70.0
65.90030211,70.0
65.89759036,70.0
65.89189189,70.0
65.89221557,70.0
65.88656716,70.0
65.89285714,70.0
65.89910979,70.0
65.89940828,70.0
65.89675516,70.0
65.89411765,70.0
65.88856305,70.0
65.89181287,70.0
65.89795918,70.0
65.90116279,70.0
65.89855072,70.0
65.89306358,70.0
65.89337176,70.0
65.88793103,70.0
65.89398281,70.0
65.9,70.0
65.9002849,70.0
65.89772727,70.0
65.89518414,70.0
65.88983051,70.0
65.89295775,70.0
65.8988764,70.0
65.90196078,70.0
65.89944134,70.0
65.89415042,70.0
65.89444444,70.0
65.88919668,70.0
65.89502762,70.0
65.90082645,70.0
65.9010989,70.0
65.89863014,70.0
65.89617486,70.0
65.89100817,70.0
65.89402174,70.0
65.899729,70.0
65.9027027,70.0
65.90026954,70.0
65.89516129,70.0
65.89544236,70.0
65.89037433,70.0
65.896,70.0
65.90159574,70.0
65.90185676,70.0
65.8994709,70.0
65.89709763,70.0
65.89210526,70.0
65.89501312,70.0
65.90052356,70.0
65.90339426,70.0
65.90104167,70.0
65.8961039,70.0
65.89637306,70.0
65.89147287,70.0
65.89690722,70.0
65.90231362,70.0
65.9025641,70.0
65.90025575,70.0
65.89795918,70.0
65.89312977,70.0
65.89593909,70.0
65.90126582,70.0
65.9040404,70.0
65.90176322,70.0
65.89698492,70.0
65.89724311,70.0
65.8925,70.0
65.89775561,70.0
65.90298507,70.0
65.90322581,70.0
65.9009901,70.0
65.89876543,70.0
65.89408867,70.0
65.8968059,70.0
65.90196078,70.0
65.90464548,70.0
65.90243902,70.0
65.89781022,70.0
65.89805825,70.0
65.89346247,70.0
65.89855072,70.0
65.90361446,70.0
65.90384615,70.0
65.90167866,70.0
65.89952153,70.0
65.89498807,70.0
65.89761905,70.0
65.90261283,70.0
65.90521327,70.0
65.90307329,70.0
65.89858491,70.0
65.89882353,70.0
65.8943662,70.0
65.89929742,70.0
65.90420561,70.0
65.9044289,70.0
65.90232558,70.0
65.90023202,70.0
65.89583333,70.0
65.89838337,70.0
65.90322581,70.0
65.90574713,70.0
65.90366972,70.0
65.8993135,70.0
65.89954338,70.0
65.8952164,70.0
65.9,70.0
65.9047619,70.0
65.90497738,70.0
65.90293454,70.0
65.9009009,70.0
65.89662921,70.0
65.89910314,70.0
65.90380313,70.0
65.90625,70.0
65.90423163,70.0
65.9,70.0
65.90022173,70.0
65.8960177,70.0
65.90066225,70.0
65.90528634,70.0
65.90549451,70.0
65.90350877,70.0
65.90153173,70.0
65.89737991,70.0
65.89978214,70.0
65.90434783,70.0
65.90672451,70.0
65.9047619,70.0
65.90064795,70.0
65.90086207,70.0
65.89677419,70.0
65.90128755,70.0
65.90578158,70.0
65.90598291,70.0
65.90405117,70.0
65.90212766,70.0
65.89808917,70.0
65.90042373,70.0
65.90486258,70.0
65.907173,70.0
65.90526316,70.0
65.9012605,70.0
65.90146751,70.0
65.89748954,70.0
65.90187891,70.0
65.90625,70.0
65.90644491,70.0
65.90456432,70.0
65.90269151,70.0
65.89876033,70.0
65.90103093,70.0
65.90534979,70.0
65.90759754,70.0
65.9057377,70.0
65.90184049,70.0
65.90204082,70.0
65.89816701,70.0
65.90243902,70.0
65.90669371,70.0
65.90688259,70.0
65.90505051,70.0
65.90322581,70.0
65.89939638,70.0
65.90160643,70.0
65.90581162,70.0
0.0,40.0
0.0,40.0
55.0,40.0
52.0,40.0
52.33333333,40.0
52.0,40.0
51.4,40.0
51.16666667,40.0
50.28571429,40.0
50.0,40.0
50.22222222,40.0
48.4,40.0
47.90909091,40.0
47.58333333,40.0
47.38461538,40.0
47.21428571,40.0
47.13333333,40.0
47.1875,40.0
46.82352941,40.0
46.83333333,40.0
46.63157895,40.0
46.75,40.0
46.42857143,40.0
46.40909091,40.0
46.34782609,40.0
46.29166667,40.0
46.2,40.0
46.11538462,40.0
46.14814815,40.0
46.0,40.0
46.0,40.0
45.86666667,40.0
45.83870968,40.0
45.71875,40.0
45.72727273,40.0
45.67647059,40.0
45.62857143,40.0
45.63888889,40.0
45.54054054,40.0
45.57894737,40.0
45.56410256,40.0
45.575,40.0
45.48780488,40.0
45.47619048,40.0
45.46511628,40.0
45.45454545,40.0
45.37777778,40.0
45.36956522,40.0
45.40425532,40.0
45.29166667,40.0
45.28571429,40.0
45.28,40.0
45.2745098,40.0
45.21153846,40.0
45.22641509,40.0
45.22222222,40.0
45.21818182,40.0
45.19642857,40.0
45.1754386,40.0
45.20689655,40.0
45.15254237,40.0
45.16666667,40.0
45.16393443,40.0
45.16129032,40.0
45.11111111,40.0
45.078125,40.0
45.09230769,40.0
45.07575758,40.0
45.08955224,40.0
45.04411765,40.0
45.05797101,40.0
45.01428571,40.0
45.02816901,40.0
44.98611111,40.0
44.97260274,40.0
44.97297297,40.0
44.94666667,40.0
44.94736842,40.0
44.93506494,40.0
44.94871795,40.0
44.89873418,40.0
44.9,40.0
44.88888889,40.0
44.90243902,40.0
44.87951807,40.0
44.85714286,40.0
44.88235294,40.0
44.84883721,40.0
44.86206897,40.0
44.86363636,40.0
44.86516854,40.0
44.82222222,40.0
44.81318681,40.0
44.80434783,40.0
44.80645161,40.0
44.80851064,40.0
44.8,40.0
44.8125,40.0
44.77319588,40.0
44.7755102,40.0
44.77777778,40.0
44.79,40.0
44.77227723,40.0
44.75490196,40.0
44.75728155,40.0
44.74038462,40.0
44.75238095,40.0
44.74528302,40.0
44.75700935,40.0
44.74074074,40.0
44.72477064,40.0
44.70909091,40.0
44.72972973,40.0
44.73214286,40.0
44.71681416,40.0
44.71052632,40.0
44.70434783,40.0
44.70689655,40.0
44.69230769,40.0
44.69491525,40.0
44.70588235,40.0
44.71666667,40.0
44.7107438,40.0
44.70491803,40.0
44.71544715,40.0
44.70967742,40.0
44.712,40.0
44.70634921,40.0
44.71653543,40.0
44.71875,40.0
44.70542636,40.0
44.70769231,40.0
44.70992366,40.0
44.71969697,40.0
44.69924812,40.0
44.70149254,40.0
44.71111111,40.0
44.69852941,40.0
44.70072993,40.0
44.70289855,40.0
44.71223022,40.0
44.7,40.0
44.70212766,40.0
44.70422535,40.0
44.71328671,40.0
44.69444444,40.0
44.68965517,40.0
44.70547945,40.0
44.70068027,40.0
44.70945946,40.0
44.70469799,40.0
44.71333333,40.0
44.70860927,40.0
44.71052632,40.0
44.70588235,40.0
44.72077922,40.0
44.72903226,40.0
44.71794872,40.0
44.71974522,40.0
44.71518987,40.0
44.71698113,40.0
44.7,40.0
44.70186335,40.0
44.7037037,40.0
44.70552147,40.0
44.70121951,40.0
44.6969697,40.0
44.71084337,40.0
44.69461078,40.0
44.69642857,40.0
44.69822485,40.0
44.70588235,40.0
44.69590643,40.0
44.68023256,40.0
44.68786127,40.0
44.68390805,40.0
44.69142857,40.0
44.67613636,40.0
44.68361582,40.0
44.6741573,40.0
44.67597765,40.0
44.66111111,40.0
44.66298343,40.0
44.67582418,40.0
44.6557377,40.0
44.66847826,40.0
44.67027027,40.0
44.67741935,40.0
44.65775401,40.0
44.65957447,40.0
44.66666667,40.0
44.67894737,40.0
44.67015707,40.0
44.671875,40.0
44.67875648,40.0
44.64948454,40.0
44.65641026,40.0
44.65816327,40.0
44.66497462,40.0
44.64646465,40.0
44.64321608,40.0
44.645,40.0
44.65174129,40.0
44.64851485,40.0
44.6453202,40.0
44.65196078,40.0
44.63414634,40.0
44.6407767,40.0
44.63285024,40.0
44.63942308,40.0
44.62679426,40.0
44.62380952,40.0
44.62559242,40.0
44.61792453,40.0
44.61971831,40.0
44.61214953,40.0
44.61860465,40.0
44.60648148,40.0
44.60829493,40.0
44.60550459,40.0
44.60273973,40.0
44.60454545,40.0
44.60180995,40.0
44.60810811,40.0
44.59641256,40.0
44.59821429,40.0
44.59555556,40.0
44.60619469,40.0
44.59911894,40.0
44.5877193,40.0
44.59825328,40.0
44.59130435,40.0
44.5974026,40.0
44.59051724,40.0
44.59227468,40.0
44.58547009,40.0
44.58723404,40.0
44.57627119,40.0
44.57805907,40.0
44.58823529,40.0
44.57740586,40.0
44.57916667,40.0
44.58091286,40.0
44.5785124,40.0
44.56378601,40.0
44.56967213,40.0
44.57142857,40.0
44.57723577,40.0
44.57489879,40.0
44.57258065,40.0
44.58232932,40.0
44.568,40.0
44.57768924,40.0
44.57936508,40.0
44.58498024,40.0
44.57480315,40.0
44.56862745,40.0
44.5703125,40.0
44.56809339,40.0
44.56976744,40.0
44.55984556,40.0
44.56538462,40.0
44.55555556,40.0
44.5610687,40.0
44.5513308,40.0
44.56060606,40.0
44.55471698,40.0
44.54887218,40.0
44.55430712,40.0
44.55970149,40.0
44.56505576,40.0
44.55185185,40.0
44.56088561,40.0
44.55514706,40.0
44.55311355,40.0
44.54379562,40.0
44.54181818,40.0
44.55072464,40.0
44.54151625,40.0
44.55755396,40.0
44.55197133,40.0
44.55357143,40.0
44.5480427,40.0
44.54964539,40.0
44.54770318,40.0
44.5528169,40.0
44.55789474,40.0
44.55244755,40.0
44.55749129,40.0
44.54861111,40.0
44.55017301,40.0
44.54827586,40.0
44.5532646,40.0
44.54794521,40.0
44.53924915,40.0
44.54421769,40.0
44.54576271,40.0
44.55405405,40.0
44.54208754,40.0
44.54362416,40.0
44.53846154,40.0
44.54666667,40.0
44.53820598,40.0
44.53311258,40.0
44.54125413,40.0
44.52960526,40.0
44.54098361,40.0
44.52941176,40.0
44.53745928,40.0
44.52922078,40.0
44.52750809,40.0
44.52580645,40.0
44.53054662,40.0
44.53205128,40.0
44.52396166,40.0
44.52866242,40.0
44.52063492,40.0
44.5221519,40.0
44.51735016,40.0
44.51572327,40.0
44.52037618,40.0
44.525,40.0
44.52647975,40.0
44.52173913,40.0
44.52321981,40.0
44.52160494,40.0
44.52615385,40.0
44.52147239,40.0
44.52293578,40.0
44.52439024,40.0
44.51367781,40.0
44.51515152,40.0
44.51963746,40.0
44.52409639,40.0
44.51051051,40.0
44.51197605,40.0
44.51343284,40.0
44.51785714,40.0
44.51038576,40.0
44.51183432,40.0
44.51917404,40.0
44.50882353,40.0
44.51906158,40.0
44.51461988,40.0
44.51603499,40.0
44.50872093,40.0
44.50434783,40.0
44.50578035,40.0
44.5129683,40.0
44.51436782,40.0
44.50716332,40.0
44.51142857,40.0
44.5014245,40.0
44.50852273,40.0
44.50141643,40.0
44.5,40.0
44.50140845,40.0
44.5,40.0
44.50420168,40.0
44.5027933,40.0
44.50417827,40.0
44.49722222,40.0
44.49584488,40.0
44.49171271,40.0
44.49586777,40.0
44.49725275,40.0
44.49589041,40.0
44.5,40.0
44.49318801,40.0
44.49184783,40.0
44.49322493,40.0
44.4972973,40.0
44.49326146,40.0
44.49462366,40.0
44.49865952,40.0
44.49197861,40.0
44.49866667,40.0
44.49734043,40.0
44.50132626,40.0
44.4973545,40.0
44.49604222,40.0
44.49736842,40.0
44.49868766,40.0
44.4973822,40.0
44.49608355,40.0
44.49739583,40.0
44.49090909,40.0
44.49222798,40.0
44.49095607,40.0
44.49226804,40.0
44.49614396,40.0
44.49230769,40.0
44.49616368,40.0
44.49489796,40.0
44.49618321,40.0
44.48984772,40.0
44.48860759,40.0
44.49242424,40.0
44.49874055,40.0
44.49246231,40.0
44.4962406,40.0
44.5025,40.0
44.49625935,40.0
44.49502488,40.0
44.49379653,40.0
44.5,40.0
44.49382716,40.0
44.5,40.0
44.4963145,40.0
44.49019608,40.0
44.49388753,40.0
44.49512195,40.0
44.49878345,40.0
44.49029126,40.0
44.49636804,40.0
44.49275362,40.0
44.49156627,40.0
44.48798077,40.0
44.49160671,40.0
44.49760766,40.0
44.49164678,40.0
44.5,40.0
44.49881235,40.0
44.49763033,40.0
44.49172577,40.0
44.49056604,40.0
44.49411765,40.0
44.49765258,40.0
44.49882904,40.0
