attendance,std
60.0,0.017811254
60.0,0.017766502
60.0,0.017721974
60.0,0.01767767
60.0,0.017633586
60.0,0.017589721
60.0,0.017546074
60.0,0.017502643
60.0,0.017459427
60.0,0.017416423
60.0,0.017373631
60.0,0.017331049
60.0,0.017288674
60.0,0.017246507
60.0,0.017204545
60.0,0.017162786
60.0,0.01712123
60.0,0.017079874
60.0,0.017038718
60.0,0.016997759
60.0,0.016956997
60.0,0.01691643
60.0,0.016876057
60.0,0.016835876
60.0,0.016795886
60.0,0.016756085
60.0,0.016716472
60.0,0.016677047
60.0,0.016637807
60.0,0.016598751
60.0,0.016559878
60.0,0.016521186
60.0,0.016482676
60.0,0.016444344
60.0,0.01640619
60.0,0.016368213
60.0,0.016330411
60.0,0.016292783
60.0,0.016255328
60.0,0.016218045
60.0,0.016180933
60.0,0.01614399
60.0,0.016107216
60.0,0.016070609
60.0,0.016034167
60.0,0.015997891
60.0,0.015961778
60.0,0.015925828
60.0,0.01589004
60.0,0.015854412
60.0,0.015818944
60.0,0.015783634
60.0,0.015748481
60.0,0.015713484
60.0,0.015678643
60.0,0.015643955
60.0,0.015609421
60.0,0.015575039
60.0,0.015540808
60.0,0.015506728
60.0,0.015472796
60.0,0.015439013
60.0,0.015405376
60.0,0.015371887
60.0,0.015338542
60.0,0.015305342
60.0,0.015272285
60.0,0.01523937
60.0,0.015206597
60.0,0.015173965
60.0,0.015141473
60.0,0.015109119
60.0,0.015076904
60.0,0.015044825
60.0,0.015012883
60.0,0.014981076
60.0,0.014949403
60.0,0.014917865
60.0,0.014886459
60.0,0.014855184
60.0,0.014824042
60.0,0.014793029
60.0,0.014762146
60.0,0.014731391
60.0,0.014700765
60.0,0.014670265
60.0,0.014639892
60.0,0.014609644
60.0,0.014579521
60.0,0.014549522
60.0,0.014519646
60.0,0.014489893
60.0,0.014460261
60.0,0.014430751
60.0,0.01440136
60.0,0.014372089
60.0,0.014342937
60.0,0.014313902
60.0,0.014284985
60.0,0.014256185
60.0,0.014227501
60.0,0.014198931
60.0,0.014170477
20.0,0.0
80.0,0.0
73.0,0.0
67.0,2.121320344
73.0,1.414213562
60.0,5.833630945
46.0,12.58650071
62.0,1.060660172
75.0,6.970052557
71.0,3.623922254
63.0,1.807050663
63.0,1.626345597
60.0,3.406969037
59.0,3.771236166
69.0,3.045998442
73.0,5.454823741
64.0,0.848528137
63.0,1.458407736
64.0,0.707106781
62.0,2.003469213
67.0,1.451429709
68.0,2.050609665
68.0,1.952961586
64.0,0.83567165
64.0,0.7993381
65.0,0.088388348
64.0,0.763675324
68.0,1.98533827
68.0,1.911807223
66.0,0.479822459
64.0,0.902170721
66.0,0.494974747
65.0,0.205289066
67.0,1.171145606
67.0,1.135656346
67.0,1.102254688
65.0,0.303045763
66.0,0.392837101
66.0,0.382219882
66.0,0.372161464
67.0,1.0515947
67.0,1.025304833
66.0,0.310437123
65.0,0.387225142
66.0,0.312442531
67.0,0.996377737
66.0,0.282842712
66.0,0.276693958
66.0,0.270806852
66.0,0.265165043
66.0,0.259753511
67.0,0.947523087
67.0,0.928944203
66.0,0.217571317
65.0,0.480298946
67.0,0.916619902
65.0,0.488546503
67.0,0.90913729
67.0,0.893187513
67.0,0.877787728
65.0,0.527333871
66.0,0.176776695
67.0,0.869393583
64.0,1.231734393
67.0,0.875465539
68.0,1.557844627
64.0,1.251035074
66.0,0.160706087
66.0,0.158307488
65.0,0.540728715
66.0,0.16396679
68.0,1.555634919
67.0,0.836577037
65.0,0.569613796
64.0,1.259231254
66.0,0.152887953
64.0,1.244507935
68.0,1.563078148
68.0,1.542778432
66.0,0.126916602
65.0,0.572846
65.0,0.565685425
64.0,1.257078722
67.0,0.853702089
68.0,1.542003945
67.0,0.824957911
65.0,0.582323232
64.0,1.274436641
66.0,0.138170291
64.0,1.26154278
68.0,1.549278903
68.0,1.532064693
66.0,0.116556063
65.0,0.584131689
65.0,0.577850703
64.0,1.271287724
67.0,0.841084908
68.0,1.532064693
67.0,0.816453191
65.0,0.591660776
64.0,1.285648693
66.0,0.127279221
64.0,1.274192418
68.0,1.538997112
68.0,1.524055392
66.0,0.108785659
65.0,0.592622826
65.0,0.587032045
64.0,1.282044071
67.0,0.831505196
68.0,1.524496271
67.0,0.809958677
65.0,0.598811148
64.0,1.294257948
66.0,0.118894061
64.0,1.28395705
68.0,1.5310399
68.0,1.51784128
66.0,0.102742011
65.0,0.599243035
65.0,0.594207379
64.0,1.290469876
67.0,0.823983935
68.0,1.518540792
67.0,0.804836987
65.0,0.604462248
64.0,1.301076477
66.0,0.112239172
64.0,1.291722624
68.0,1.524698997
68.0,1.512879625
66.0,0.097907093
65.0,0.604549309
65.0,0.59996939
64.0,1.297248531
67.0,0.817922023
68.0,1.513732295
67.0,0.800694443
65.0,0.609040877
64.0,1.306610357
66.0,0.106829082
64.0,1.29804602
68.0,1.519527338
68.0,1.508826442
66.0,0.093951251
65.0,0.608897506
65.0,0.604698213
64.0,1.302820028
67.0,0.812932286
68.0,1.509768533
67.0,0.79727476
65.0,0.612825877
64.0,1.311191382
66.0,0.102344403
64.0,1.303294852
68.0,1.515228817
68.0,1.505453147
66.0,0.090654716
65.0,0.612525619
65.0,0.608648875
64.0,1.307480463
67.0,0.808753381
68.0,1.506444882
67.0,0.794403915
65.0,0.616007135
64.0,1.315046148
66.0,0.0985664
64.0,1.307721577
68.0,1.511599526
68.0,1.50260191
66.0,0.08786534
65.0,0.615598845
65.0,0.611998852
64.0,1.311436414
67.0,0.80520252
68.0,1.503617868
67.0,0.791959595
65.0,0.618718434
64.0,1.318334677
66.0,0.09534024
64.0,1.311505315
68.0,1.508494467
68.0,1.500160243
66.0,0.085474446
65.0,0.618235437
65.0,0.614875462
64.0,1.314836393
67.0,0.802148015
68.0,1.501183915
67.0,0.789853319
65.0,0.62105675
64.0,1.321173196
66.0,0.092553244
64.0,1.314776671
68.0,1.505807705
68.0,1.49804581
66.0,0.083402338
65.0,0.620522277
65.0,0.617372418
64.0,1.31778991
67.0,0.799492592
68.0,1.499066376
67.0,0.788019497
65.0,0.623094094
64.0,1.323648162
66.0,0.090121453
64.0,1.317633124
68.0,1.503460049
68.0,1.496196957
66.0,0.081589244
65.0,0.62252463
65.0,0.619560227
64.0,1.320379487
67.0,0.797162834
68.0,1.497207316
67.0,0.786408476
65.0,0.624885062
64.0,1.325825215
66.0,0.087981028
64.0,1.320148899
68.0,1.501391111
68.0,1.494566606
66.0,0.079989455
65.0,0.624292473
65.0,0.621492956
64.0,1.322668488
67.0,0.795102292
68.0,1.49556213
67.0,0.784981977
65.0,0.626471797
64.0,1.327755091
66.0,0.086082565
64.0,1.322381513
68.0,1.499554036
68.0,1.493118182
66.0,0.07856742
65.0,0.625864725
65.0,0.623212756
64.0,1.324706375
67.0,0.793266851
68.0,1.494095918
67.0,0.783710016
65.0,0.627887349
64.0,1.329477626
66.0,0.084387229
64.0,1.324376225
68.0,1.497911916
68.0,1.491822843
66.0,0.077295073
65.0,0.627272145
65.0,0.624752979
64.0,1.326532322
67.0,0.791621536
68.0,1.492780983
67.0,0.78256877
65.0,0.629158002
64.0,1.331024529
66.0,0.082864076
64.0,1.326169138
68.0,1.496435281
68.0,1.490657539
66.0,0.076149961
65.0,0.628539361
65.0,0.626140356
64.0,1.328177756
67.0,0.790138259
68.0,1.491595059
67.0,0.781539074
65.0,0.630304921
64.0,1.33242136
66.0,0.081488142
64.0,1.3277894
68.0,1.495100316
68.0,1.489603624
66.0,0.075113907
65.0,0.629686331
65.0,0.627396562
64.0,1.329668186
67.0,0.788794207
68.0,1.49052005
67.0,0.780605336
65.0,0.63134534
64.0,1.333688947
66.0,0.080239067
64.0,1.329260804
68.0,1.493887566
68.0,1.488645855
66.0,0.07417204
65.0,0.630729394
65.0,0.628539361
64.0,1.331024529
67.0,0.787570656
68.0,1.489541089
67.0,0.779754738
65.0,0.632293436
64.0,1.334844434
66.0,0.079100081
64.0,1.330602963
68.0,1.492780983
68.0,1.48777165
66.0,0.073312074
65.0,0.631682058
65.0,0.629583446
64.0,1.332264101
67.0,0.786452097
68.0,1.488645855
67.0,0.778976651
65.0,0.633160974
64.0,1.335902062
66.0,0.078057242
64.0,1.33183219
68.0,1.491767209
68.0,1.48697053
66.0,0.072523772
65.0,0.632555587
65.0,0.630541079
64.0,1.333401359
67.0,0.78542557
68.0,1.487824047
67.0,0.778262181
65.0,0.633957804
64.0,1.336873758
66.0,0.07709887
64.0,1.332962162
68.0,1.49083504
68.0,1.486233697
66.0,0.071798535
65.0,0.633359448
65.0,0.631422569
64.0,1.334448468
67.0,0.784480168
68.0,1.487066988
67.0,0.777603832
65.0,0.634692231
64.0,1.337769586
66.0,0.076215102
64.0,1.334004435
68.0,1.489975003
68.0,1.485553712
66.0,0.071129084
65.0,0.634101656
65.0,0.632236651
64.0,1.335415739
67.0,0.783606638
68.0,1.486367316
67.0,0.776995242
65.0,0.635371311
64.0,1.338598097
66.0,0.075397553
64.0,1.334968837
68.0,1.489179038
68.0,1.48492424
66.0,0.070509223
65.0,0.634789042
65.0,0.632990773
64.0,1.336311968
67.0,0.782797085
68.0,1.485718742
67.0,0.776430975
65.0,0.636001071
64.0,1.339366605
66.0,0.074639049
64.0,1.335863781
68.0,1.488440241
68.0,1.484339855
66.0,0.069933638
65.0,0.635427464
65.0,0.633691323
64.0,1.337144703
67.0,0.782044728
68.0,1.485115868
67.0,0.77590636
65.0,0.636586698
64.0,1.3400814
66.0,0.073933417
64.0,1.336696509
68.0,1.487752668
68.0,1.483795879
66.0,0.069397748
65.0,0.636021972
65.0,0.634343814
64.0,1.337920462
67.0,0.781343714
68.0,1.484554028
67.0,0.775417358
65.0,0.637132673
64.0,1.340747923
66.0,0.073275314
64.0,1.337473292
68.0,1.487111169
68.0,1.483288261
66.0,0.068897584
65.0,0.636576949
65.0,0.634953028
64.0,1.338644899
67.0,0.780688959
68.0,1.484029169
67.0,0.774960462
65.0,0.637642891
64.0,1.341370904
66.0,0.072660095
64.0,1.338199583
68.0,1.486511263
68.0,1.482813474
66.0,0.068429689
65.0,0.637096209
65.0,0.635523132
64.0,1.339322943
67.0,0.780076031
68.0,1.483537757
67.0,0.774532611
65.0,0.638120754
64.0,1.341954475
66.0,0.072083701
64.0,1.338880152
68.0,1.485949033
68.0,1.482368433
66.0,0.067991037
65.0,0.637583093
65.0,0.636057774
64.0,1.339958912
67.0,0.779501047
68.0,1.483076693
67.0,0.774131121
65.0,0.638569244
64.0,1.342502261
66.0,0.071542568
64.0,1.339519184
68.0,1.485421037
68.0,1.481950427
66.0,0.06757897
65.0,0.638040537
65.0,0.636560165
64.0,1.340556606
67.0,0.778960588
68.0,1.482643251
67.0,0.773753627
65.0,0.63899099
64.0,1.343017456
66.0,0.071033558
64.0,1.340120369
68.0,1.48492424
68.0,1.481557065
66.0,0.067191142
65.0,0.638471134
65.0,0.637033136
64.0,1.341119378
67.0,0.778451636
68.0,1.48223502
67.0,0.773398042
65.0,0.639388314
64.0,1.343502884
66.0,0.070553892
64.0,1.340686972
68.0,1.484455958
68.0,1.481186231
66.0,0.066825476
65.0,0.638877179
65.0,0.637479199
64.0,1.341650203
67.0,0.777971513
68.0,1.481849863
67.0,0.773062511
65.0,0.639763278
64.0,1.343961053
66.0,0.070101103
64.0,1.341221895
68.0,1.484013803
68.0,1.480836043
66.0,0.066480125
65.0,0.639260715
65.0,0.637900586
64.0,1.342151725
67.0,0.777517838
68.0,1.481485878
67.0,0.772745385
65.0,0.640117718
64.0,1.344394195
66.0,0.069672995
64.0,1.341727721
68.0,1.483595647
68.0,1.480504823
66.0,0.066153441
65.0,0.639623561
65.0,0.638299289
64.0,1.342626306
67.0,0.777088483
68.0,1.481141365
67.0,0.77244519
65.0,0.640453273
64.0,1.344804308
66.0,0.069267603
64.0,1.342206762
68.0,1.48319959
68.0,1.480191071
66.0,0.065843951
65.0,0.639967349
65.0,0.638677093
64.0,1.343076059
67.0,0.776681545
68.0,1.480814802
12.0,0.0
58.0,0.0
55.0,0.0
49.0,2.121320344
53.0,0.471404521
51.0,0.707106781
49.0,1.697056275
50.0,0.824957911
45.0,3.737564415
48.0,1.414213562
52.0,1.257078722
32.0,11.59655121
43.0,3.471251471
44.0,2.533799299
45.0,1.686177709
45.0,1.565736444
46.0,0.801387685
48.0,0.57452426
41.0,4.117857137
47.0,0.11785113
43.0,2.5679141
49.0,1.590990258
40.0,4.54568645
46.0,0.289270956
45.0,0.953056966
45.0,0.913346259
44.0,1.555634919
44.0,1.495802806
47.0,0.602350221
42.0,2.828427125
46.0,0.0
42.0,2.734146221
45.0,0.5930573
42.0,2.629553343
46.0,0.192847304
44.0,1.185443721
44.0,1.151573901
46.0,0.255344115
42.0,2.503540225
47.0,1.004835952
45.0,0.398880748
46.0,0.300520382
42.0,2.466250481
45.0,0.336717515
45.0,0.328886875
45.0,0.321412173
42.0,2.388449572
45.0,0.261322071
47.0,1.128361885
40.0,3.741773384
45.0,0.202030509
45.0,0.197989899
45.0,0.194107744
42.0,2.270900624
46.0,0.547007133
45.0,0.15713484
45.0,0.154277843
44.0,0.846002756
44.0,0.831160602
47.0,1.267915608
42.0,2.22918409
46.0,0.589255651
45.0,0.115919144
45.0,0.114049481
42.0,2.199887764
43.0,1.46945628
46.0,0.641835386
44.0,0.760675477
46.0,0.643783786
42.0,2.152516231
46.0,0.666115084
42.0,2.131421869
46.0,0.68718828
42.0,2.111499416
44.0,0.687733993
45.0,0.019110994
43.0,1.376501201
45.0,0.037216146
44.0,0.661190756
46.0,0.743368667
41.0,2.756821375
45.0,0.070710678
44.0,0.628539361
46.0,0.776092809
43.0,1.329019974
43.0,1.313198308
47.0,1.497402595
42.0,2.014432109
46.0,0.804638751
45.0,0.096423652
45.0,0.09534024
41.0,2.702719253
44.0,0.57500991
44.0,0.568759802
45.0,0.136859377
45.0,0.135403426
44.0,0.565685425
46.0,0.839689303
41.0,2.668052391
45.0,0.158738257
45.0,0.15713484
46.0,0.855599205
43.0,1.253189246
43.0,1.240903077
45.0,0.17162786
43.0,1.230637763
46.0,0.882199889
44.0,0.526994677
46.0,0.878927121
43.0,1.230889582
43.0,1.219597017
43.0,1.208509771
47.0,1.605323503
45.0,0.189403602
43.0,1.213970934
44.0,0.502417976
44.0,0.498049124
45.0,0.207255436
43.0,1.196642245
45.0,0.215727493
46.0,0.915079364
46.0,0.907453703
44.0,0.502571762
44.0,0.498452321
46.0,0.908316028
44.0,0.501817716
45.0,0.203646753
44.0,0.499464314
46.0,0.907546499
45.0,0.198873782
43.0,1.205918542
45.0,0.206692751
45.0,0.205114944
46.0,0.905310955
42.0,1.90865665
45.0,0.211076651
46.0,0.911382074
43.0,1.201041665
45.0,0.211615898
45.0,0.210082449
46.0,0.910590747
43.0,1.202081528
45.0,0.210627552
45.0,0.209144259
46.0,0.90984369
42.0,1.905259938
44.0,0.487659849
47.0,1.622471039
44.0,0.495455772
46.0,0.912549968
44.0,0.498296725
46.0,0.909810725
44.0,0.501062421
45.0,0.204688805
44.0,0.499134198
47.0,1.611652469
46.0,0.898709909
43.0,1.214773188
45.0,0.198170053
44.0,0.505715609
45.0,0.200124561
42.0,1.909188309
45.0,0.210814444
45.0,0.20951312
45.0,0.208227764
44.0,0.495837072
44.0,0.492831999
47.0,1.618678174
42.0,1.905377554
45.0,0.214657416
45.0,0.213387253
46.0,0.915079364
43.0,1.199186939
42.0,1.895210617
46.0,0.927822193
44.0,0.483596017
46.0,0.925299731
42.0,1.89231417
46.0,0.930824181
43.0,1.183807982
45.0,0.229118398
42.0,1.881689712
45.0,0.238306705
47.0,1.643440486
41.0,2.584996921
47.0,1.648634832
45.0,0.233154128
46.0,0.935205743
41.0,2.586422665
45.0,0.240717202
46.0,0.942809042
47.0,1.641232055
43.0,1.180979388
45.0,0.232019413
46.0,0.934260255
39.0,3.994788826
46.0,0.950061419
45.0,0.241715073
46.0,0.9440055
41.0,2.578439879
44.0,0.454822452
45.0,0.251022907
46.0,0.953362874
44.0,0.458569249
44.0,0.456310287
46.0,0.953207671
41.0,2.569729522
46.0,0.961116013
43.0,1.154599478
46.0,0.962073169
42.0,1.857424033
44.0,0.441099944
45.0,0.264746141
43.0,1.144045405
45.0,0.268899762
43.0,1.139961867
46.0,0.976794019
42.0,1.843060731
45.0,0.276977311
44.0,0.4281564
44.0,0.426201348
45.0,0.279628591
44.0,0.4255439
46.0,0.984216195
42.0,1.835940925
45.0,0.284105403
44.0,0.421121372
47.0,1.692675967
43.0,1.130747848
42.0,1.829793864
47.0,1.698291396
43.0,1.125222095
46.0,0.991786135
43.0,1.124665527
45.0,0.28830534
43.0,1.121096649
45.0,0.291869608
42.0,1.821698826
45.0,0.298357292
47.0,1.705375178
42.0,1.82250116
45.0,0.297574104
45.0,0.296339356
44.0,0.409070039
41.0,2.519977253
46.0,1.011394535
45.0,0.303045763
46.0,1.006046233
44.0,0.40651483
44.0,0.404875657
47.0,1.709551334
41.0,2.522956995
47.0,1.712832362
45.0,0.297433805
46.0,1.00057007
42.0,1.820660767
43.0,1.109187108
45.0,0.303834945
44.0,0.401702685
45.0,0.304220359
42.0,1.810084154
46.0,1.014426267
42.0,1.807050663
46.0,1.017478078
42.0,1.804063309
47.0,1.724911997
43.0,1.09935092
43.0,1.095218022
46.0,1.022259242
46.0,1.018444842
46.0,1.014658801
41.0,2.51153853
47.0,1.724714326
43.0,1.099655031
44.0,0.391110344
42.0,1.798735133
44.0,0.383123311
47.0,1.731899218
42.0,1.797123372
49.0,3.141283722
43.0,1.097409449
45.0,0.31567267
43.0,1.094631494
45.0,0.318448799
44.0,0.387284633
46.0,1.023312983
46.0,1.019722411
43.0,1.097746192
46.0,1.020007691
42.0,1.802140199
45.0,0.318075715
44.0,0.38768958
46.0,1.022996409
43.0,1.094562552
42.0,1.795520291
46.0,1.029393545
45.0,0.321194267
47.0,1.729544965
41.0,2.504634121
45.0,0.32270645
43.0,1.087856586
47.0,1.734768637
42.0,1.794782661
43.0,1.084074304
47.0,1.738595881
41.0,2.495807816
48.0,2.445893948
41.0,2.495670992
47.0,1.74127924
42.0,1.788429164
44.0,0.373004548
44.0,0.371801308
46.0,1.039060447
45.0,0.330889712
42.0,1.784710406
46.0,1.04039278
42.0,1.782358045
45.0,0.337889633
43.0,1.072928586
44.0,0.364671422
46.0,1.04625204
46.0,1.042982502
45.0,0.334829379
43.0,1.076032058
45.0,0.337134502
44.0,0.368830389
46.0,1.04216661
43.0,1.075843446
45.0,0.337335345
45.0,0.336306884
41.0,2.484545407
45.0,0.342839651
46.0,1.046774389
46.0,1.043621454
40.0,3.189412569
45.0,0.345085046
45.0,0.344054941
46.0,1.048033265
42.0,1.775110792
45.0,0.345185263
47.0,1.754208858
41.0,2.481112912
48.0,2.461395159
43.0,1.07099799
45.0,0.342214944
42.0,1.773933582
43.0,1.063734549
45.0,0.349466068
47.0,1.75859698
45.0,0.34339381
42.0,1.772832188
46.0,1.052578951
41.0,2.475881009
47.0,1.761740475
42.0,1.768768521
44.0,0.353553391
45.0,0.352557466
44.0,0.353553391
46.0,1.057689135
44.0,0.355528549
45.0,0.350598905
42.0,1.765802767
44.0,0.350615274
43.0,1.054800171
46.0,1.063582101
45.0,0.355495992
44.0,0.350647472
46.0,1.060660172
42.0,1.762950149
44.0,0.347788933
45.0,0.358344087
46.0,1.062571271
43.0,1.055895301
45.0,0.35735504
46.0,1.061608036
42.0,1.762094973
47.0,1.768709762
44.0,0.351672787
46.0,1.059722364
43.0,1.058789519
44.0,0.350754815
45.0,0.355414198
45.0,0.354481352
44.0,0.351702326
44.0,0.350784043
